"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2001年33週
"集計期間終了週",2001年33週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","6","5","11","142"
"Ａ群溶血性レンサ球菌咽頭炎","9","6","15","142"
"感染性胃腸炎","62","30","92","142"
"水痘","12","8","20","142"
"手足口病","8","14","22","142"
"伝染性紅斑","3","2","5","142"
"突発性発しん","17","16","33","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","27","37","64","142"
"麻しん（成人麻しん以外）","4","3","7","142"
"流行性耳下腺炎","33","30","63","142"
"不明発しん症","7","4","11","142"
"川崎病","0","1","1","142"
"急性出血性結膜炎","0","1","1","14"
"流行性角結膜炎","15","9","24","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","2","3","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","3","2","5","25"
