"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2010年29週"
"集計期間終了週","2010年29週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","0","0","0","2","0","2","0","3","0","2","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","1","14","4","22","0","15","0","31","0","2","0","0","0","0","0","0","0"
"1歳","0","1","6","4","41","9","67","2","22","0","128","5","3","0","0","1","0","0","1","0"
"2歳","0","0","4","1","26","7","63","4","0","0","90","10","1","0","0","0","0","0","0","0"
"3歳","0","0","3","3","17","12","43","1","1","0","67","9","1","0","0","0","0","0","0","0"
"4歳","0","0","5","7","24","11","41","3","0","0","63","13","3","0","0","0","0","0","0","0"
"5歳","0","0","3","10","11","7","35","8","0","0","50","9","1","0","0","0","0","0","0","0"
"6歳","0","0","2","7","14","5","15","6","0","1","19","13","0","0","0","0","0","0","0","0"
"7歳","0","0","0","2","16","2","12","1","0","0","11","8","0","0","0","0","0","0","0","0"
"8歳","0","0","2","4","11","2","10","4","0","0","8","3","0","0","0","0","0","0","0","0"
"9歳","1","0","0","2","7","1","5","1","0","1","5","2","0","0","0","0","0","0","0","0"
"10～14歳","1","0","0","4","19","4","2","1","0","1","8","4","1","0","0","2","0","0","0","0"
"15～19歳","0","0","1","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","1","0","0","5","19","0","3","0","0","0","2","3","0","0","0","2","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","4","1","26","51","226","64","320","31","41","3","484","79","12","0","0","13","0","0","1","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2010年29週"
"集計期間終了週","2010年29週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","1","0","0","2","0","2","0","0","0","5","0","1","0","0","0","0","0","0","0"
"～1歳","0","1","3","0","10","4","10","0","21","0","27","0","2","0","0","0","0","0","0","0"
"1歳","0","2","0","2","24","8","47","1","18","0","104","1","4","0","0","0","0","0","0","0"
"2歳","1","0","4","5","18","5","40","1","6","0","98","3","2","0","0","0","0","0","1","0"
"3歳","0","0","5","5","13","5","30","4","0","0","64","9","1","0","0","0","0","0","1","0"
"4歳","0","0","2","5","17","10","31","7","0","0","58","7","2","0","0","0","0","0","0","0"
"5歳","0","0","2","6","11","4","30","6","0","1","48","14","0","0","0","0","0","0","0","0"
"6歳","0","0","0","10","8","4","16","6","0","0","24","2","0","0","0","0","0","0","0","0"
"7歳","0","0","2","4","10","1","5","3","0","2","21","6","0","0","0","0","0","0","0","0"
"8歳","0","0","0","11","8","2","6","2","0","0","7","10","0","0","0","0","0","0","0","0"
"9歳","0","0","0","2","4","0","6","1","0","0","3","3","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","5","16","2","8","1","0","0","5","4","0","0","0","0","0","0","0","0"
"15～19歳","1","0","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","0","0","0","13","37","2","9","2","0","6","6","4","0","0","0","2","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
