"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2000年27週
"集計期間終了週",2000年27週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","9","14","23","142"
"Ａ群溶血性レンサ球菌咽頭炎","41","32","73","142"
"感染性胃腸炎","156","133","289","142"
"水痘","66","52","118","142"
"手足口病","273","215","488","142"
"伝染性紅斑","35","27","62","142"
"突発性発しん","30","33","63","142"
"百日咳","0","0","0","142"
"風しん","1","7","8","142"
"ヘルパンギーナ","468","425","893","142"
"麻しん（成人麻しん以外）","17","11","28","142"
"流行性耳下腺炎","58","47","105","142"
"不明発しん症","9","7","16","142"
"川崎病","1","1","2","142"
"急性出血性結膜炎","0","1","1","14"
"流行性角結膜炎","13","17","30","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
