"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2008年2週
"集計期間終了週",2008年2週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","790","741","1531","288"
"RSウイルス感染症","28","16","44","148"
"咽頭結膜熱","19","18","37","148"
"Ａ群溶血性レンサ球菌咽頭炎","85","82","167","148"
"感染性胃腸炎","860","829","1689","148"
"水痘","180","147","327","148"
"手足口病","4","10","14","148"
"伝染性紅斑","24","20","44","148"
"突発性発しん","44","35","79","148"
"百日咳","1","0","1","148"
"ヘルパンギーナ","2","2","4","148"
"流行性耳下腺炎","23","29","52","148"
"不明発しん症","2","4","6","148"
"川崎病","4","2","6","148"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","13","9","22","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","1","0","1","24"
"マイコプラズマ肺炎","0","3","3","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
