"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2012年11月"
"集計期間終了月","2012年11月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","36","34","21","28","0","0","10","3","1","0","",""
"区南部","10","2","0","3","0","0","1","1","0","0","",""
"区西南部","2","4","1","1","2","0","4","1","0","0","",""
"区西部","30","13","24","28","0","0","11","0","0","0","",""
"区西北部","11","10","8","5","0","0","7","1","1","0","",""
"区東北部","3","1","0","1","0","0","2","4","0","0","",""
"区東部","11","10","1","13","0","0","4","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","1","0","0","0","14","5","0","0","",""
"北多摩北部","0","0","0","0","0","0","2","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","103","74","56","79","2","0","55","18","2","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2012年11月"
"集計期間終了月","2012年11月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","7","9","7","0","4","0","3","0","1","0","",""
"区南部","5","0","0","1","1","0","0","1","0","0","",""
"区西南部","5","7","4","0","0","0","2","1","0","0","",""
"区西部","7","15","14","8","2","2","12","0","0","0","",""
"区西北部","7","6","1","5","1","0","3","0","0","0","",""
"区東北部","7","1","1","0","0","0","0","6","0","0","",""
"区東部","6","4","2","3","2","1","2","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","8","1","0","0","0","0","0","0","0","0","",""
"北多摩西部","13","4","1","0","0","0","0","0","0","0","",""
"北多摩南部","0","1","0","0","0","0","18","1","0","0","",""
"北多摩北部","0","0","0","0","0","0","3","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","65","48","30","17","10","3","43","10","1","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2012年11月"
"集計期間終了月","2012年11月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","43","43","28","28","4","0","13","3","2","0","10","4"
"区南部","15","2","0","4","1","0","1","2","0","0","3","1"
"区西南部","7","11","5","1","2","0","6","2","0","0","4","3"
"区西部","37","28","38","36","2","2","23","0","0","0","10","4"
"区西北部","18","16","9","10","1","0","10","1","1","0","6","2"
"区東北部","10","2","1","1","0","0","2","10","0","0","3","1"
"区東部","17","14","3","16","2","1","6","2","0","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","8","1","0","0","0","0","0","0","0","0","5","1"
"北多摩西部","13","4","1","0","0","0","0","0","0","0","2","1"
"北多摩南部","0","1","1","0","0","0","32","6","0","0","3","3"
"北多摩北部","0","0","0","0","0","0","5","2","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","168","122","86","96","12","3","98","28","3","0","53","25"


