"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年3週"
"集計期間終了週","2025年3週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","156","35","5","0","11","54","3","0","19","1","1","0","0","0","0","0","0","0","0","0","0","4","10","","","","","",""
"区南部","118","26","10","3","15","102","2","3","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","156","31","8","2","17","54","2","1","20","2","0","1","0","0","0","1","0","0","0","0","0","5","2","","","","","",""
"区西部","151","35","1","0","22","71","3","1","13","4","0","0","0","0","0","0","0","0","3","0","0","5","5","","","","","",""
"区西北部","333","93","3","1","56","98","4","1","61","3","0","0","0","0","0","2","0","0","0","0","0","0","2","","","","","",""
"区東北部","188","66","6","6","19","88","3","0","24","8","1","1","0","0","0","1","0","0","4","0","0","1","6","","","","","",""
"区東部","284","52","2","1","21","100","4","0","43","2","0","0","0","0","0","1","0","0","0","0","0","4","3","","","","","",""
"西多摩","54","29","0","0","1","13","0","0","3","3","0","0","0","0","0","0","0","0","1","0","0","1","2","","","","","",""
"南多摩","265","83","3","0","15","91","4","1","35","3","0","0","1","0","0","1","0","0","0","0","0","2","19","","","","","",""
"北多摩西部","76","22","2","1","19","19","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","1","3","","","","","",""
"北多摩南部","202","53","3","1","22","103","4","1","24","4","0","2","0","0","0","0","0","0","0","0","0","6","3","","","","","",""
"北多摩北部","128","38","5","1","35","56","3","0","30","3","0","0","0","0","0","0","0","0","2","0","0","14","16","","","","","",""
"島しょ","20","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","","","","","",""
"合計","2131","564","48","16","253","849","32","8","305","33","2","4","1","0","0","6","0","0","10","0","0","44","76","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年3週"
"集計期間終了週","2025年3週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","143","40","4","0","7","69","2","1","12","1","1","0","0","0","0","1","0","1","0","0","0","3","7","","","","","",""
"区南部","107","25","2","3","20","50","1","3","16","1","0","0","0","1","0","0","0","0","0","0","0","2","2","","","","","",""
"区西南部","149","48","4","2","14","54","2","3","26","3","0","1","1","0","0","3","0","0","0","0","0","8","4","","","","","",""
"区西部","159","60","1","0","24","70","1","1","24","4","0","0","0","0","0","0","0","0","2","0","0","9","4","","","","","",""
"区西北部","351","79","10","1","27","89","7","1","33","4","0","0","2","0","0","2","0","0","1","0","0","1","2","","","","","",""
"区東北部","200","71","7","6","21","77","2","3","33","6","1","1","0","0","0","2","0","0","4","0","0","3","1","","","","","",""
"区東部","268","68","2","1","10","93","2","0","36","1","0","0","0","0","0","2","0","0","1","0","0","4","3","","","","","",""
"西多摩","56","23","0","0","1","11","2","2","2","3","0","0","0","0","0","1","0","0","2","0","0","1","4","","","","","",""
"南多摩","295","84","6","0","27","70","3","1","52","3","0","1","1","0","0","1","0","0","0","0","0","2","9","","","","","",""
"北多摩西部","94","42","2","1","12","18","2","0","8","0","0","1","1","0","0","0","0","0","0","0","0","1","2","","","","","",""
"北多摩南部","186","56","4","1","19","72","4","1","29","4","1","1","0","0","0","1","0","0","0","0","0","9","6","","","","","",""
"北多摩北部","132","48","3","1","29","50","1","0","34","2","0","0","0","1","0","1","0","0","2","0","0","4","6","","","","","",""
"島しょ","26","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","","","","","",""
"合計","2166","646","45","16","211","723","29","16","305","32","3","5","5","2","0","14","0","1","12","0","0","48","52","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年3週"
"集計期間終了週","2025年3週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","299","75","9","0","18","123","5","1","31","1","1","0","0","0","0","1","0","1","0","0","0","7","17","32","20","2","4","4","4"
"区南部","225","51","12","6","35","152","3","3","35","1","0","0","0","1","0","0","0","0","0","0","0","2","2","33","21","3","1","1","1"
"区西南部","305","79","12","2","31","108","4","4","46","5","0","1","1","0","0","4","0","0","0","0","0","13","6","40","25","4","3","3","3"
"区西部","310","95","2","0","46","141","4","2","37","4","0","0","0","0","0","0","0","0","5","0","0","14","9","39","25","4","4","4","4"
"区西北部","684","172","13","2","83","187","11","1","94","7","0","0","2","0","0","4","0","0","1","0","0","1","4","56","35","6","2","2","2"
"区東北部","388","137","13","12","40","165","5","3","57","14","1","1","0","0","0","3","0","0","4","0","0","4","7","40","25","4","1","1","1"
"区東部","552","120","4","2","31","193","6","0","79","3","0","0","0","0","0","3","0","0","1","0","0","4","3","41","26","4","1","1","1"
"西多摩","110","52","0","0","2","24","2","2","5","3","0","0","0","0","0","1","0","0","3","0","0","2","6","14","8","1","1","1","1"
"南多摩","560","167","9","0","42","161","7","2","87","6","0","1","1","0","0","2","0","0","0","0","0","4","28","44","27","4","1","1","1"
"北多摩西部","170","64","4","1","31","37","2","0","22","0","0","1","1","0","0","0","0","0","0","0","0","1","5","21","14","2","1","1","1"
"北多摩南部","388","109","7","1","41","175","4","1","53","4","1","3","0","0","0","1","0","0","0","0","0","15","9","33","21","3","3","3","3"
"北多摩北部","260","86","8","1","64","106","4","0","64","5","0","0","0","1","0","1","0","0","2","0","0","18","22","23","15","2","2","2","2"
"島しょ","46","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","2","1","0","1","1","1"
"合計","4297","1210","93","27","464","1572","57","19","610","53","3","7","5","2","0","20","0","1","16","0","0","86","125","418","263","39","25","25","25"


