"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2008年3月"
"集計期間終了月","2008年3月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","9","1","3","13","0","0","0","0","0","",""
"中央区","8","0","0","2","0","0","0","0","0","",""
"みなと","6","2","0","0","0","0","9","0","0","",""
"新宿区","14","18","38","15","0","3","34","1","0","",""
"文京","6","2","1","3","0","0","0","2","0","",""
"台東","1","0","0","2","0","0","0","0","0","",""
"墨田区","5","1","2","0","0","0","1","2","0","",""
"江東区","12","6","5","11","0","0","0","0","0","",""
"品川区","0","1","0","2","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","1","0","0","2","0","0","2","0","0","",""
"世田谷","0","0","0","0","0","0","5","0","0","",""
"渋谷区","12","2","1","2","0","0","1","0","0","",""
"中野区","11","0","0","9","0","1","0","0","0","",""
"杉並","4","2","0","0","0","0","14","1","1","",""
"池袋","12","6","11","5","0","0","2","2","0","",""
"北区","0","0","1","0","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","0","0","1","2","0","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","6","2","1","2","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","3","3","0","",""
"江戸川","4","2","4","1","0","2","0","0","0","",""
"八王子市","0","0","0","0","0","0","3","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","0","0","0","0","0","0","",""
"多摩府中","5","0","0","1","0","0","3","0","0","",""
"多摩小平","0","0","0","0","0","0","4","3","0","",""
"島しょ","0","0","0","0","0","0","1","1","0","",""
"合計","116","45","68","72","0","6","82","15","1","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2008年3月"
"集計期間終了月","2008年3月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","1","0","0","1","0","0","1","0","0","",""
"中央区","2","0","0","0","0","0","0","0","0","",""
"みなと","13","4","2","1","1","0","8","0","0","",""
"新宿区","11","17","8","1","0","0","12","3","0","",""
"文京","0","0","0","0","0","0","0","0","0","",""
"台東","15","4","2","4","1","0","0","0","0","",""
"墨田区","2","0","1","0","0","0","5","3","0","",""
"江東区","1","0","0","0","0","0","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","2","0","0","0","0","0","1","0","0","",""
"世田谷","0","0","0","0","0","0","0","0","0","",""
"渋谷区","3","6","13","0","0","0","0","0","0","",""
"中野区","1","0","0","2","2","0","0","0","0","",""
"杉並","0","0","0","0","0","0","10","1","0","",""
"池袋","9","1","3","1","5","0","2","4","0","",""
