"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2017年6週
"集計期間終了週",2017年6週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","5393","5420","10813","413"
"RSウイルス感染症","12","10","22","260"
"咽頭結膜熱","27","26","53","260"
"Ａ群溶血性レンサ球菌咽頭炎","258","215","473","260"
"感染性胃腸炎","746","624","1370","260"
"水痘","27","21","48","260"
"手足口病","15","6","21","260"
"伝染性紅斑","7","13","20","260"
"突発性発しん","50","57","107","260"
"百日咳","1","0","1","260"
"ヘルパンギーナ","0","0","0","260"
"流行性耳下腺炎","37","31","68","260"
"不明発しん症","9","3","12","260"
"川崎病","2","1","3","260"
"急性出血性結膜炎","0","1","1","38"
"流行性角結膜炎","5","2","7","38"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","6","7","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","3","2","5","25"
"インフルエンザ入院","52","44","96","25"
