"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2012年10月"
"集計期間終了月","2012年10月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"千代田","19","4","6","12","0","1","0","0","0","0","",""
"中央区","13","5","3","3","0","0","0","0","0","0","",""
"みなと","13","28","12","3","0","1","2","0","0","0","",""
"新宿区","27","14","23","25","0","5","9","3","0","0","",""
"文京","6","0","4","2","0","0","4","2","1","0","",""
"台東","0","0","0","0","0","0","0","0","0","0","",""
"墨田区","4","0","1","1","0","0","11","0","0","0","",""
"江東区","11","11","4","6","0","1","0","0","0","0","",""
"品川区","11","11","1","5","0","1","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","0","",""
"大田区","4","0","0","3","0","0","2","0","0","0","",""
"世田谷","0","0","0","0","0","0","1","0","0","0","",""
"渋谷区","9","1","1","3","1","1","0","3","0","0","",""
"中野区","5","0","0","1","0","0","0","0","0","0","",""
"杉並","7","0","0","0","0","0","0","0","0","0","",""
"池袋","12","9","3","5","2","5","2","1","0","0","",""
"北区","1","0","2","0","0","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","0","",""
"板橋区","2","0","1","3","0","0","4","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","0","",""
"足立","1","1","2","1","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","0","3","0","0","",""
"江戸川","6","2","0","0","0","0","0","0","0","0","",""
"八王子市","1","0","0","0","0","0","0","0","1","0","",""
"町田市","0","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","0","0","0","0","0","0","0","",""
"多摩府中","0","0","0","0","0","0","22","6","0","0","",""
"多摩小平","0","0","0","0","0","0","3","1","0","0","",""
"島しょ","0","0","0","0","0","0","2","0","0","0","",""
"合計","152","86","63","73","3","15","62","19","2","0","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2012年10月"
"集計期間終了月","2012年10月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","1","0","0","0","",""
"中央区","1","1","1","0","0","0","0","0","0","0","",""
"みなと","6","12","6","0","0","0","3","0","1","0","",""
"新宿区","11","5","14","5","1","0","6","2","0","0","",""
"文京","0","0","0","0","0","0","0","1","0","0","",""
"台東","3","2","0","2","2","0","0","0","0","0","",""
"墨田区","2","1","0","0","1","0","2","1","0","0","",""
"江東区","0","1","1","0","1","0","0","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","0","",""
"大田区","8","0","0","0","0","0","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","0","0","0","0","",""
"渋谷区","3","8","2","1","0","0","0","0","0","0","",""
"中野区","0","0","0","2","3","0","0","0","0","0","",""
"杉並","0","0","0","0","0","0","0","0","0","0","",""
"池袋","9","3","4","1","0","1","3","0","0","0","",""
"北区","0","0","0","0","0","0","0","0","0","0","",""
"荒川区","4","3","0","1","0","0","0","0","0","0","",""
"板橋区","8","3","0","1","1","0","3","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","0","",""
"足立","2","1","0","2","1","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","0","2","0","0","",""
"江戸川","9","3","1","0","1","1","0","0","0","0","",""
"八王子市","8","1","0","1","0","0","0","0","0","0","",""
"町田市","3","1","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","0","",""
"多摩立川","15","4","2","1","0","0","0","0","0","0","",""
"多摩府中","0","0","1","0","1","0","11","6","0","0","",""
"多摩小平","0","0","0","1","0","0","2","3","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","92","49","32","18","12","2","31","15","1","0","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2012年10月"
"集計期間終了月","2012年10月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"千代田","19","4","6","12","0","1","1","0","0","0","2","2"
"中央区","14","6","4","3","0","0","0","0","0","0","3","0"
"みなと","19","40","18","3","0","1","5","0","1","0","2","1"
"新宿区","38","19","37","30","1","5","15","5","0","0","7","2"
"文京","6","0","4","2","0","0","4","3","1","0","1","1"
"台東","3","2","0","2","2","0","0","0","0","0","2","0"
"墨田区","6","1","1","1","1","0","13","1","0","0","2","1"
"江東区","11","12","5","6","1","1","0","0","0","0","2","0"
"品川区","11","11","1","5","0","1","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0","0"
"大田区","12","0","0","3","0","0","2","0","0","0","2","1"
"世田谷","0","0","0","0","0","0","1","0","0","0","0","2"
"渋谷区","12","9","3","4","1","1","0","3","0","0","5","1"
"中野区","5","0","0","3","3","0","0","0","0","0","2","1"
"杉並","7","0","0","0","0","0","0","0","0","0","2","1"
"池袋","21","12","7","6","2","6","5","1","0","0","3","1"
"北区","1","0","2","0","0","0","0","0","0","0","1","0"
"荒川区","4","3","0","1","0","0","0","0","0","0","1","0"
"板橋区","10","3","1","4","1","0","7","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0","0"
"足立","3","2","2","3","1","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","0","5","0","0","0","1"
"江戸川","15","5","1","0","1","1","0","0","0","0","2","0"
"八王子市","9","1","0","1","0","0","0","0","1","0","4","1"
"町田市","3","1","0","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","15","4","2","1","0","0","0","0","0","0","2","1"
"多摩府中","0","0","1","0","1","0","33","12","0","0","3","3"
"多摩小平","0","0","0","1","0","0","5","4","0","0","1","2"
"島しょ","0","0","0","0","0","0","2","0","0","0","0","1"
"合計","244","135","95","91","15","17","93","34","3","0","55","25"


