"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2010年28週
"集計期間終了週",2010年28週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","6","8","14","283"
"RSウイルス感染症","0","0","0","147"
"咽頭結膜熱","24","22","46","147"
"Ａ群溶血性レンサ球菌咽頭炎","84","61","145","147"
"感染性胃腸炎","285","242","527","147"
"水痘","102","68","170","147"
"手足口病","397","293","690","147"
"伝染性紅斑","29","36","65","147"
"突発性発しん","54","49","103","147"
"百日咳","7","9","16","147"
"ヘルパンギーナ","706","692","1398","147"
"流行性耳下腺炎","84","77","161","147"
"不明発しん症","9","5","14","147"
"川崎病","1","1","2","147"
"急性出血性結膜炎","1","0","1","38"
"流行性角結膜炎","8","6","14","38"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","2","0","2","24"
"マイコプラズマ肺炎","2","3","5","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
