"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2003年8月"
"集計期間終了月","2003年8月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","1","0"
"1～4歳","0","0","0","0","0","0","6","12","1"
"5～9歳","0","0","0","0","0","0","3","3","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","1","0","0","3","0","0","0","0","0"
"20～24歳","15","1","3","11","1","0","1","0","0"
"25～29歳","16","4","4","19","0","1","2","0","0"
"30～34歳","14","4","8","17","0","0","0","0","0"
"35～39歳","6","5","3","12","0","0","0","0","0"
"40～44歳","7","3","0","6","0","0","3","0","1"
"45～49歳","4","1","2","5","0","1","3","0","0"
"50～54歳","7","2","2","3","0","0","3","0","0"
"55～59歳","2","3","3","2","0","0","3","0","0"
"60～64歳","0","1","0","0","0","0","7","1","0"
"65～69歳","0","0","0","0","0","0","10","1","0"
"70歳以上","0","0","0","1","0","0","41","7","1"
"合計","72","24","25","79","1","2","87","25","3"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2003年8月"
"集計期間終了月","2003年8月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","2","0"
"1～4歳","0","0","0","0","0","0","3","5","0"
"5～9歳","0","0","0","0","0","0","1","1","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","11","1","0","3","1","1","0","0","0"
"20～24歳","35","7","7","8","5","1","1","0","0"
"25～29歳","21","6","0","5","6","3","2","0","0"
"30～34歳","8","8","5","3","1","3","1","0","0"
"35～39歳","12","2","3","1","7","0","1","0","0"
"40～44歳","1","2","0","0","1","0","0","0","0"
"45～49歳","3","1","0","0","1","0","1","0","0"
"50～54歳","0","1","0","1","2","0","2","0","0"
"55～59歳","1","1","0","0","1","0","2","0","0"
"60～64歳","0","0","0","0","0","0","2","0","0"
"65～69歳","0","0","0","0","0","0","4","0","0"
"70歳以上","0","1","0","0","0","0","24","1","0"
"合計","92","30","15","21","25","8","46","9","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2003年8月"
"集計期間終了月","2003年8月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","3","0"
"1～4歳","0","0","0","0","0","0","9","17","1"
"5～9歳","0","0","0","0","0","0","4","4","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","12","1","0","6","1","1","0","0","0"
"20～24歳","50","8","10","19","6","1","2","0","0"
"25～29歳","37","10","4","24","6","4","4","0","0"
"30～34歳","22","12","13","20","1","3","1","0","0"
"35～39歳","18","7","6","13","7","0","1","0","0"
"40～44歳","8","5","0","6","1","0","3","0","1"
"45～49歳","7","2","2","5","1","1","4","0","0"
"50～54歳","7","3","2","4","2","0","5","0","0"
"55～59歳","3","4","3","2","1","0","5","0","0"
"60～64歳","0","1","0","0","0","0","9","1","0"
"65～69歳","0","0","0","0","0","0","14","1","0"
"70歳以上","0","1","0","1","0","0","65","8","1"
"合計","164","54","40","100","26","10","133","34","3"
"定点数","41","41","41","41","41","41","25","25","25"


