"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年19週
"集計期間終了週",2005年19週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","15","17","32","178"
"RSウイルス感染症","2","2","4","142"
"咽頭結膜熱","17","10","27","142"
"Ａ群溶血性レンサ球菌咽頭炎","88","82","170","142"
"感染性胃腸炎","363","321","684","142"
"水痘","133","102","235","142"
"手足口病","8","9","17","142"
"伝染性紅斑","18","28","46","142"
"突発性発しん","48","34","82","142"
"百日咳","1","0","1","142"
"風しん","0","2","2","142"
"ヘルパンギーナ","10","11","21","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","71","71","142","142"
"不明発しん症","1","2","3","142"
"川崎病","1","0","1","142"
"急性出血性結膜炎","1","0","1","14"
"流行性角結膜炎","9","5","14","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","3","0","3","25"
"マイコプラズマ肺炎","1","1","2","25"
"クラミジア肺炎(オウム病は除く)","0","2","2","25"
"成人麻しん","0","0","0","25"
