"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年3週
"集計期間終了週",2022年3週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","3","0","3","403"
"RSウイルス感染症","7","5","12","253"
"咽頭結膜熱","8","12","20","253"
"Ａ群溶血性レンサ球菌咽頭炎","34","28","62","253"
"感染性胃腸炎","1323","1207","2530","253"
"水痘","13","7","20","253"
"手足口病","21","28","49","253"
"伝染性紅斑","2","1","3","253"
"突発性発しん","32","29","61","253"
"ヘルパンギーナ","1","6","7","253"
"流行性耳下腺炎","5","3","8","253"
"不明発しん症","1","0","1","253"
"川崎病","0","2","2","253"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","5","2","7","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
