"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年36週
"集計期間終了週",2013年36週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","2","2","408"
"RSウイルス感染症","123","89","212","258"
"咽頭結膜熱","80","60","140","258"
"Ａ群溶血性レンサ球菌咽頭炎","108","94","202","258"
"感染性胃腸炎","434","340","774","258"
"水痘","65","47","112","258"
"手足口病","391","346","737","258"
"伝染性紅斑","5","3","8","258"
"突発性発しん","95","109","204","258"
"百日咳","0","1","1","258"
"ヘルパンギーナ","111","118","229","258"
"流行性耳下腺炎","33","25","58","258"
"不明発しん症","19","15","34","258"
"川崎病","1","3","4","258"
"急性出血性結膜炎","0","1","1","38"
"流行性角結膜炎","11","9","20","38"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","3","1","4","25"
"マイコプラズマ肺炎","3","3","6","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
