"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2010年24週"
"集計期間終了週","2010年24週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","3","1","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","4","2","9","0","0","0","3","0","0","0","0","1","0","0","0","0","","","","","",""
"みなと","0","2","5","5","22","5","3","1","4","0","3","3","1","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","1","0","4","11","9","5","0","0","0","6","1","0","0","0","0","0","0","2","1","","","","","",""
"文京","0","0","0","6","6","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","0","3","17","3","1","1","2","0","9","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","1","0","0","6","0","2","0","2","0","2","2","1","0","0","1","0","0","0","0","","","","","",""
"江東区","2","0","0","3","32","2","10","0","0","0","5","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","6","23","0","0","0","1","0","7","3","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","1","0","11","0","3","0","1","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","1","9","9","42","4","8","0","6","3","19","2","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","0","3","8","27","13","8","1","2","0","3","14","1","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","1","3","8","6","0","1","4","0","5","1","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","1","8","17","2","12","2","2","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","9","23","6","2","1","1","2","1","3","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","1","0","4","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","3","2","10","4","3","1","0","2","3","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","2","0","8","1","0","0","1","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","2","5","3","0","3","1","2","0","1","1","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","1","6","8","2","3","0","1","0","2","3","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","0","14","11","2","4","7","3","0","12","0","0","0","1","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","3","16","7","1","2","4","0","5","7","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","0","1","10","14","6","5","5","0","6","16","4","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","0","2","18","40","4","3","4","1","2","3","4","0","0","0","2","0","0","0","0","","","","","",""
"町田市","4","0","0","16","45","20","11","0","3","0","7","12","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","2","4","12","2","0","1","2","0","1","6","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","2","15","10","2","1","1","0","1","6","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","1","1","9","3","2","1","0","1","1","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","1","4","19","9","8","4","3","1","12","3","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","6","0","2","5","26","7","10","0","1","0","9","14","0","0","0","2","0","0","0","0","","","","","",""
"島しょ","0","0","0","2","0","0","1","0","0","0","0","6","0","0","0","0","0","0","0","0","","","","","",""
"合計","12","5","33","154","483","143","119","39","50","17","144","103","4","0","1","6","0","0","2","1","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2010年24週"
"集計期間終了週","2010年24週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","5","1","0","0","0","1","1","1","1","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","6","0","6","0","0","0","5","2","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","2","3","1","17","2","4","1","1","0","3","6","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","1","1","13","6","1","3","1","0","11","0","0","0","0","1","0","0","0","0","","","","","",""
"文京","0","0","0","1","2","1","0","0","0","0","1","1","0","0","0","1","0","0","0","0","","","","","",""
"台東","0","0","0","5","10","0","0","0","3","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","1","3","0","1","1","2","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","0","0","24","8","3","0","1","1","9","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","2","4","23","3","3","0","2","0","8","4","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","0","5","1","1","0","0","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"大田区","0","1","3","6","48","7","4","0","1","1","10","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","1","0","3","10","19","10","0","1","3","0","7","5","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","4","13","3","0","0","3","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","4","24","3","6","2","2","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","7","23","6","1","3","0","3","1","1","0","0","0","3","0","0","0","0","","","","","",""
"池袋","0","0","1","1","9","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","0","6","5","0","1","0","0","2","1","0","0","0","1","0","0","0","0","","","","","",""
"荒川区","0","0","1","2","7","3","1","0","0","0","9","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","13","1","2","2","1","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","1","3","12","4","3","0","1","1","2","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","2","14","10","2","4","11","1","0","3","0","0","0","0","1","0","0","0","0","","","","","",""
"葛飾区","0","0","0","5","7","6","3","4","1","0","3","3","0","0","0","0","0","0","1","0","","","","","",""
"江戸川","0","0","1","8","17","8","6","5","3","9","16","3","0","0","0","1","0","0","0","0","","","","","",""
"八王子市","0","0","1","19","27","5","3","4","1","0","2","3","1","0","0","3","0","0","0","0","","","","","",""
"町田市","1","0","0","8","17","14","6","4","8","1","14","8","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","3","0","12","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","1","0","1","17","10","2","1","1","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","0","1","9","4","0","1","1","0","1","1","1","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","2","8","17","9","2","4","1","0","6","15","0","0","0","1","0","0","0","0","","","","","",""
"多摩小平","1","0","0","5","17","5","4","4","7","0","9","8","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"合計","3","4","24","120","427","132","68","52","45","17","137","78","3","1","0","14","0","0","1","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2010年24週"
"集計期間終了週","2010年24週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","8","2","0","1","0","1","2","1","1","0","0","0","0","0","0","4","3","0","2","2","0"
