"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2001年35週
"集計期間終了週",2001年35週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","12","6","18","142"
"Ａ群溶血性レンサ球菌咽頭炎","10","12","22","142"
"感染性胃腸炎","91","92","183","142"
"水痘","21","18","39","142"
"手足口病","22","19","41","142"
"伝染性紅斑","10","14","24","142"
"突発性発しん","38","40","78","142"
"百日咳","1","0","1","142"
"風しん","0","1","1","142"
"ヘルパンギーナ","29","27","56","142"
"麻しん（成人麻しん以外）","4","5","9","142"
"流行性耳下腺炎","56","45","101","142"
"不明発しん症","7","4","11","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","7","9","16","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","3","0","3","25"
"マイコプラズマ肺炎","1","3","4","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","2","1","3","25"
