"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2002年8月"
"集計期間終了月","2002年8月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","17","4","0","5","1","0","17","5","0","",""
"区南部","0","0","0","0","0","0","11","0","0","",""
"区西南部","6","2","1","2","0","0","23","8","0","",""
"区西部","28","5","8","19","0","0","46","13","7","",""
"区西北部","27","3","11","8","0","2","8","3","0","",""
"区東北部","3","0","3","5","0","0","7","0","0","",""
"区東部","19","15","5","26","0","0","5","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","11","0","0","",""
"北多摩西部","5","1","3","18","0","0","0","0","0","",""
"北多摩南部","9","4","4","7","0","0","0","1","0","",""
"北多摩北部","0","0","0","0","0","0","3","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","114","34","35","90","1","2","131","31","7","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2002年8月"
"集計期間終了月","2002年8月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","24","20","6","5","26","0","6","1","0","",""
"区南部","0","0","0","0","0","0","3","0","0","",""
"区西南部","0","0","0","0","0","0","13","7","0","",""
"区西部","21","9","6","11","2","0","30","8","3","",""
"区西北部","16","3","7","3","1","1","5","5","0","",""
"区東北部","1","0","0","1","1","0","6","0","0","",""
"区東部","11","1","0","3","2","0","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","8","7","0","0","15","0","7","0","0","",""
"北多摩西部","4","1","0","4","1","0","0","0","0","",""
"北多摩南部","7","4","2","4","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","92","45","21","31","48","1","73","21","3","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2002年8月"
"集計期間終了月","2002年8月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","41","24","6","10","27","0","23","6","0","10","6"
"区南部","0","0","0","0","0","0","14","0","0","5","1"
"区西南部","6","2","1","2","0","0","36","15","0","3","4"
"区西部","49","14","14","30","2","0","76","21","10","6","4"
"区西北部","43","6","18","11","1","3","13","8","0","6","2"
"区東北部","4","0","3","6","1","0","13","0","0","2","1"
"区東部","30","16","5","29","2","0","6","0","0","7","2"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","8","7","0","0","15","0","18","0","0","4","1"
"北多摩西部","9","2","3","22","1","0","0","0","0","2","1"
"北多摩南部","16","8","6","11","0","0","0","1","0","1","2"
"北多摩北部","0","0","0","0","0","0","5","1","0","0","3"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","206","79","56","121","49","3","204","52","10","41","25"


