"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2006年5月"
"集計期間終了月","2006年5月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","24","9","4","13","0","0","11","0","0","",""
"区南部","1","1","1","3","0","0","3","0","0","",""
"区西南部","5","3","0","1","0","1","11","2","0","",""
"区西部","45","12","27","23","0","0","25","10","0","",""
"区西北部","17","11","10","11","0","2","8","1","0","",""
"区東北部","2","1","2","0","1","0","3","2","0","",""
"区東部","25","7","8","14","0","1","3","3","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","5","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","13","12","0","",""
"島しょ","0","0","0","0","0","0","0","1","0","",""
"合計","120","44","52","65","1","4","82","31","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2006年5月"
"集計期間終了月","2006年5月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","22","14","4","5","18","0","1","1","0","",""
"区南部","4","0","0","0","0","0","1","0","0","",""
"区西南部","0","0","0","0","0","0","9","0","0","",""
"区西部","11","13","4","1","0","0","10","1","0","",""
"区西北部","14","3","0","1","1","0","6","3","0","",""
"区東北部","3","0","0","0","0","0","3","4","0","",""
"区東部","2","0","2","0","0","0","2","5","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","15","1","2","0","0","0","2","0","0","",""
"北多摩西部","11","1","2","0","1","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","5","8","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","82","32","14","7","20","0","39","22","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2006年5月"
"集計期間終了月","2006年5月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","46","23","8","18","18","0","12","1","0","10","6"
"区南部","5","1","1","3","0","0","4","0","0","5","1"
"区西南部","5","3","0","1","0","1","20","2","0","0","0"
"区西部","56","25","31","24","0","0","35","11","0","6","4"
"区西北部","31","14","10","12","1","2","14","4","0","6","2"
"区東北部","5","1","2","0","1","0","6","6","0","2","1"
"区東部","27","7","10","14","0","1","5","8","0","7","2"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","15","1","2","0","0","0","7","0","0","4","1"
"北多摩西部","11","1","2","0","1","0","0","0","0","2","1"
"北多摩南部","1","0","0","0","0","0","0","0","0","2","3"
"北多摩北部","0","0","0","0","0","0","18","20","0","0","3"
"島しょ","0","0","0","0","0","0","0","1","0","0","1"
"合計","202","76","66","72","21","4","121","53","0","41","25"


