"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2024年8週
"集計期間終了週",2024年8週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","3739","3225","6964","416"
"新型コロナウイルス感染症（COVID-19）","1029","1175","2204","416"
"RSウイルス感染症","19","12","31","262"
"咽頭結膜熱","37","40","77","262"
"Ａ群溶血性レンサ球菌咽頭炎","458","388","846","262"
"感染性胃腸炎","789","703","1492","262"
"水痘","35","30","65","262"
"手足口病","7","3","10","262"
"伝染性紅斑","9","5","14","262"
"突発性発しん","21","20","41","262"
"ヘルパンギーナ","1","0","1","262"
"流行性耳下腺炎","7","1","8","262"
"不明発しん症","2","1","3","262"
"川崎病","0","1","1","262"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","5","2","7","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","12","11","23","25"
"COVID-19入院","92","88","180","25"
