"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2001年27週"
"集計期間終了週","2001年27週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","0","1","1","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","0","6","3","5","2","22","0","0","34","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","0","0","0","12","7","16","4","11","0","0","108","3","4","4","0","0","0","0","0","0","0","0","0"
"2歳","0","0","2","1","11","8","19","1","0","0","1","90","0","5","2","0","0","0","0","0","0","0","0","0"
"3歳","0","0","3","3","12","15","23","2","0","0","0","106","2","8","0","0","0","0","0","0","0","0","0","0"
"4歳","0","0","2","5","8","10","21","7","1","0","0","81","0","24","2","0","0","0","0","0","0","0","0","0"
"5歳","0","0","1","6","10","9","18","4","0","0","0","60","0","13","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","3","4","13","6","6","3","0","0","1","42","0","12","1","1","0","0","0","0","0","0","0","0"
"7歳","0","0","0","7","10","5","3","0","0","0","0","20","0","9","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","1","5","0","4","1","0","0","0","5","0","9","1","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","1","4","1","0","5","0","0","0","7","1","5","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","0","7","1","2","2","0","0","1","13","2","3","0","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","2","6","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"20～29歳","0","0","0","5","21","0","1","1","0","0","0","7","0","2","0","0","0","6","0","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","0","11","35","125","66","119","32","38","0","3","576","8","95","10","1","0","14","0","0","1","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2001年27週"
"集計期間終了週","2001年27週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","1","0","0","2","4","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0"
"～1歳","0","0","0","0","6","6","4","3","26","0","0","33","2","0","2","0","0","0","0","0","0","0","0","0"
"1歳","0","0","0","0","4","3","13","2","10","0","0","95","1","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","0","0","0","12","9","11","3","0","0","1","89","0","1","1","0","0","0","0","0","0","0","0","0"
"3歳","0","0","3","2","14","15","17","9","0","0","2","82","0","13","2","0","0","0","0","0","0","0","0","0"
"4歳","0","0","3","7","11","15","22","9","0","0","1","82","0","13","1","0","0","0","0","0","0","0","0","0"
"5歳","0","0","0","2","15","3","15","8","0","0","0","56","0","10","1","0","0","0","0","0","0","0","0","0"
"6歳","0","0","1","3","6","5","5","3","0","0","0","33","0","6","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","2","4","4","1","3","3","0","0","0","13","1","11","1","0","0","0","0","0","0","0","0","0"
"8歳","0","0","1","3","3","1","2","1","0","0","0","9","0","9","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","1","3","0","0","2","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","1","15","2","2","1","0","0","0","2","5","4","1","0","0","1","0","0","0","0","0","0"
"15～19歳","0","0","0","1","5","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","1"
"20～29歳","1","0","0","2","24","0","5","4","0","0","0","6","1","6","1","0","0","2","0","0","0","0","0","5"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","3"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1","0","10","26","123","60","99","50","40","0","4","510","10","76","10","0","0","13","0","0","0","0","0","9"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2001年27週"
"集計期間終了週","2001年27週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

