"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2012年10週
"集計期間終了週",2012年10週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","4686","4641","9327","419"
"RSウイルス感染症","26","19","45","264"
"咽頭結膜熱","22","14","36","264"
"Ａ群溶血性レンサ球菌咽頭炎","339","270","609","264"
"感染性胃腸炎","1205","1082","2287","264"
"水痘","156","147","303","264"
"手足口病","2","0","2","264"
"伝染性紅斑","17","14","31","264"
"突発性発しん","63","46","109","264"
"百日咳","1","5","6","264"
"ヘルパンギーナ","2","1","3","264"
"流行性耳下腺炎","28","29","57","264"
"不明発しん症","14","5","19","264"
"川崎病","2","1","3","264"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","7","3","10","38"
"細菌性髄膜炎","2","0","2","25"
"無菌性髄膜炎","1","1","2","25"
"マイコプラズマ肺炎","10","11","21","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","19","7","26","25"
