"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年42週
"集計期間終了週",2005年42週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","2","2","178"
"RSウイルス感染症","15","8","23","142"
"咽頭結膜熱","14","15","29","142"
"Ａ群溶血性レンサ球菌咽頭炎","58","38","96","142"
"感染性胃腸炎","231","203","434","142"
"水痘","47","35","82","142"
"手足口病","22","20","42","142"
"伝染性紅斑","12","10","22","142"
"突発性発しん","41","32","73","142"
"百日咳","0","1","1","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","9","14","23","142"
"麻しん（成人麻しん以外）","2","0","2","142"
"流行性耳下腺炎","86","60","146","142"
"不明発しん症","4","2","6","142"
"川崎病","2","0","2","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","7","6","13","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","6","5","11","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
