"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2007年6週"
"集計期間終了週","2007年6週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","3","0","0","0","2","1","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"中央区","11","0","0","6","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","8","2","0","13","8","2","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","","","","","",""
"新宿区","39","1","0","4","20","6","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","","","","","",""
"文京","16","2","0","1","4","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","15","0","5","4","12","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","24","0","0","4","16","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","28","0","1","3","21","3","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","18","0","1","8","29","4","0","4","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","3","0","0","1","5","6","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","56","5","7","16","31","11","0","2","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"世田谷","57","0","1","10","23","6","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","26","0","0","1","12","8","0","2","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"中野区","32","3","2","2","18","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","60","0","0","2","26","3","1","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","35","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","57","0","0","5","13","5","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
