"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2024年7週"
"集計期間終了週","2024年7週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","6","12","8","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"中央区","28","14","1","0","4","15","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"みなと","71","23","0","1","9","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","","","","","",""
"新宿区","50","24","1","0","20","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"文京","83","12","0","0","6","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","3","","","","","",""
"台東","38","12","0","0","8","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","65","40","0","0","6","13","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","16","","","","","",""
"江東区","94","35","0","0","18","32","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","133","28","0","0","7","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","62","19","0","2","9","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","250","69","1","3","20","53","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","1","6","","","","","",""
"世田谷","273","59","1","0","20","46","1","1","1","1","0","1","1","0","0","2","0","0","0","0","0","4","5","","","","","",""
"渋谷区","37","19","0","0","0","10","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","5","","","","","",""
"中野区","173","42","2","2","34","23","4","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","190","31","0","6","18","30","3","2","0","0","0","0","0","1","0","0","0","0","1","0","0","7","8","","","","","",""
"池袋","61","36","0","0","3","4","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","","","","","",""
"北区","119","46","0","2","26","29","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","153","25","0","1","12","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","135","66","1","0","8","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"練馬区","207","64","0","1","18","25","2","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","173","87","1","15","21","37","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
