"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2002年7週
"集計期間終了週",2002年7週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1057","1067","2124","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","0","2","2","142"
"Ａ群溶血性レンサ球菌咽頭炎","27","37","64","142"
"感染性胃腸炎","545","570","1115","142"
"水痘","76","71","147","142"
"手足口病","1","6","7","142"
"伝染性紅斑","15","12","27","142"
"突発性発しん","22","34","56","142"
"百日咳","0","1","1","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","3","3","6","142"
"麻しん（成人麻しん以外）","3","6","9","142"
"流行性耳下腺炎","35","37","72","142"
"不明発しん症","3","9","12","142"
"川崎病","1","0","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","7","4","11","14"
"急性脳炎(日本脳炎を除く)","0","1","1","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","2","0","2","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","2","1","3","25"
