"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2007年39週
"集計期間終了週",2007年39週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","8","8","16","288"
"RSウイルス感染症","2","5","7","150"
"咽頭結膜熱","19","8","27","150"
"Ａ群溶血性レンサ球菌咽頭炎","54","44","98","150"
"感染性胃腸炎","269","242","511","150"
"水痘","22","26","48","150"
"手足口病","81","65","146","150"
"伝染性紅斑","10","11","21","150"
"突発性発しん","58","57","115","150"
"百日咳","2","1","3","150"
"風しん","2","0","2","150"
"ヘルパンギーナ","51","49","100","150"
"麻しん（成人麻しん以外）","0","1","1","150"
"流行性耳下腺炎","9","12","21","150"
"不明発しん症","9","10","19","150"
"川崎病","0","2","2","150"
"急性出血性結膜炎","0","1","1","38"
"流行性角結膜炎","9","5","14","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","4","2","6","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
