"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2021年4週
"集計期間終了週",2021年4週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","3","2","5","409"
"RSウイルス感染症","7","5","12","257"
"咽頭結膜熱","13","6","19","257"
"Ａ群溶血性レンサ球菌咽頭炎","40","36","76","257"
"感染性胃腸炎","439","396","835","257"
"水痘","18","16","34","257"
"手足口病","3","4","7","257"
"伝染性紅斑","5","2","7","257"
"突発性発しん","34","44","78","257"
"ヘルパンギーナ","0","0","0","257"
"流行性耳下腺炎","3","5","8","257"
"不明発しん症","4","6","10","257"
"川崎病","2","0","2","257"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","3","1","4","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","1","1","25"
