"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2006年26週
"集計期間終了週",2006年26週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2","0","2","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","120","101","221","142"
"Ａ群溶血性レンサ球菌咽頭炎","107","101","208","142"
"感染性胃腸炎","266","219","485","142"
"水痘","110","100","210","142"
"手足口病","53","30","83","142"
"伝染性紅斑","52","50","102","142"
"突発性発しん","57","43","100","142"
"百日咳","1","1","2","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","417","367","784","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","57","68","125","142"
"不明発しん症","14","14","28","142"
"川崎病","1","2","3","142"
"急性出血性結膜炎","1","0","1","14"
"流行性角結膜炎","9","5","14","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
