"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2022年43週"
"集計期間終了週","2022年43週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","6","0","3","33","1","26","0","3","3","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","0","8","1","2","40","0","6","0","1","3","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","2","4","1","1","26","5","9","0","2","3","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","15","0","7","41","2","8","0","4","1","2","1","2","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","1","15","0","3","74","6","24","0","5","8","0","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","1","18","2","1","41","0","6","3","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","1","2","0","6","49","1","13","0","7","2","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","1","0","3","15","0","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","20","1","5","59","5","29","0","6","8","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","5","1","2","18","0","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","13","0","2","39","1","8","0","4","5","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","7","0","3","37","2","12","0","4","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","7","114","6","38","472","23","147","3","41","36","7","5","5","0","2","0","0","0","0","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2022年43週"
"集計期間終了週","2022年43週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","4","0","1","31","1","22","0","3","2","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","0","4","1","4","31","2","16","0","4","5","1","1","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","1","7","1","3","24","1","3","0","2","6","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","16","3","1","41","2","7","0","4","1","2","1","2","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","1","17","0","1","50","2","14","0","6","3","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","1","16","2","2","38","1","19","3","5","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","1","1","0","8","39","2","11","0","2","3","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","1","0","3","14","0","3","0","1","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","20","1","3","43","7","23","0","7","2","1","1","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","8","1","2","11","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","8","0","4","34","1","10","0","1","8","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","12","1","3","32","1","10","1","5","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6","114","10","35","388","20","141","4","41","35","10","5","5","0","2","0","0","0","0","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2022年43週"
"集計期間終了週","2022年43週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","10","0","4","64","1","48","0","6","5","1","0","0","0","2","0","0","0","0","0","0","32","20","2","4","4","0"
"区南部","0","12","1","6","71","2","22","0","5","8","2","1","1","0","0","0","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","3","11","1","4","50","6","12","0","4","9","3","0","0","0","0","0","0","0","0","0","0","40","25","4","3","3","0"
"区西部","0","31","3","8","82","2","15","0","8","2","2","2","2","0","0","0","0","0","0","0","0","38","24","3","4","4","0"
"区西北部","2","32","0","4","124","8","38","0","11","11","0","3","0","0","1","0","0","0","0","0","0","55","35","6","2","2","0"
"区東北部","1","34","2","3","79","1","25","3","8","2","0","0","0","0","0","0","0","0","0","0","0","40","25","4","1","1","0"
"区東部","1","3","0","14","88","3","24","0","9","5","2","0","0","0","0","0","0","0","0","0","0","41","26","4","1","1","0"
"西多摩","1","1","0","3","29","0","5","0","1","2","0","1","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","1","40","2","8","102","12","52","0","13","10","1","1","1","0","0","0","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","0","13","1","2","29","0","7","0","2","1","0","0","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","0","21","0","6","73","1","18","0","5","13","1","0","1","0","0","0","0","0","0","0","0","29","19","3","3","3","0"
"北多摩北部","0","19","1","6","69","3","22","1","9","1","0","0","0","0","0","0","0","0","0","0","0","22","14","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","9","227","11","68","860","39","288","4","81","69","12","8","5","0","3","0","0","0","0","0","0","412","260","38","25","25","0"


