"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2018年13週"
"集計期間終了週","2018年13週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","4","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","","","","","",""
"中央区","4","0","2","9","18","2","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","6","3","1","5","19","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","15","2","0","3","20","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","","","","","",""
"文京","9","0","2","4","5","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","4","0","0","16","21","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","5","0","1","4","6","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","8","5","0","10","37","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","5","0","0","6","16","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","3","2","1","7","19","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","13","2","5","14","41","1","1","0","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","38","3","0","18","46","3","0","2","1","0","1","1","0","0","0","1","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","3","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","9","4","0","12","27","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","9","0","0","7","20","4","0","0","4","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","5","2","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"北区","10","0","0","3","13","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","10","0","0","6","9","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","12","0","1","3","12","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","18","2","2","38","29","2","0","3","4","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","43","2","4","9","26","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","11","0","2","2","17","2","0","1","3","0","1","0","0","0","0","0","0","0","0","2","5","","","","","",""
"江戸川","13","1","0","13","28","6","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","17","3","1","14","47","2","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","16","1","0","10","17","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","10","0","2","8","7","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","7","1","2","7","15","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","19","2","0","15","20","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","31","2","0","31","42","3","0","7","7","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩小平","21","1","2","37","26","2","0","3","5","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","375","38","28","316","612","37","3","22","67","1","10","5","0","0","1","2","0","1","1","4","5","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2018年13週"
"集計期間終了週","2018年13週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中央区","4","0","0","3","9","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","9","3","0","5","11","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"新宿区","14","3","0","6","17","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","1","","","","","",""
"文京","5","0","0","4","5","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"台東","7","0","1","4","22","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","6","0","0","2","5","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","10","4","3","9","36","2","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","3","0","2","5","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","3","1","1","4","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","10","1","3","10","34","2","2","3","3","0","0","2","0","0","2","0","0","0","0","0","0","","","","","",""
"世田谷","32","1","0","11","46","5","1","3","2","0","0","0","0","0","0","0","0","0","0","1","2","","","","","",""
"渋谷区","8","0","0","2","5","2","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"中野区","9","1","0","12","15","1","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"杉並","14","1","0","3","20","3","0","3","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","10","0","0","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"北区","11","0","1","4","17","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","6","1","1","5","10","0","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
