"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2000年34週
"集計期間終了週",2000年34週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","7","9","16","142"
"Ａ群溶血性レンサ球菌咽頭炎","21","11","32","142"
"感染性胃腸炎","111","84","195","142"
"水痘","30","23","53","142"
"手足口病","87","78","165","142"
"伝染性紅斑","18","13","31","142"
"突発性発しん","46","34","80","142"
"百日咳","1","0","1","142"
"風しん","3","3","6","142"
"ヘルパンギーナ","63","67","130","142"
"麻しん（成人麻しん以外）","5","5","10","142"
"流行性耳下腺炎","43","32","75","142"
"不明発しん症","7","4","11","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","18","9","27","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
