"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2001年20週
"集計期間終了週",2001年20週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","1","1","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","7","4","11","142"
"Ａ群溶血性レンサ球菌咽頭炎","46","38","84","142"
"感染性胃腸炎","244","170","414","142"
"水痘","92","83","175","142"
"手足口病","15","11","26","142"
"伝染性紅斑","42","43","85","142"
"突発性発しん","40","37","77","142"
"百日咳","0","0","0","142"
"風しん","1","1","2","142"
"ヘルパンギーナ","8","5","13","142"
"麻しん（成人麻しん以外）","17","21","38","142"
"流行性耳下腺炎","88","79","167","142"
"不明発しん症","6","3","9","142"
"川崎病","1","2","3","142"
"急性出血性結膜炎","3","0","3","14"
"流行性角結膜炎","9","5","14","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","2","5","7","25"
