"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年21週"
"集計期間終了週","2024年21週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","5","37","5","1","31","33","1","20","2","2","3","2","0","0","0","1","0","0","0","0","0","1","3","","","","","",""
"区南部","5","39","18","10","32","54","1","9","1","3","5","4","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"区西南部","4","53","15","2","45","41","8","10","5","1","6","0","3","1","0","1","0","0","1","0","0","1","7","","","","","",""
"区西部","0","50","14","6","33","56","8","10","0","2","1","0","0","1","0","1","0","0","0","0","0","0","9","","","","","",""
"区西北部","2","68","23","7","94","75","2","9","2","4","3","2","0","0","0","3","0","0","2","0","0","0","1","","","","","",""
"区東北部","2","57","26","13","50","80","3","11","0","8","4","2","1","0","0","0","0","0","0","0","0","0","4","","","","","",""
"区東部","1","71","15","3","59","63","1","33","0","2","7","1","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"西多摩","1","23","1","0","8","8","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","4","65","11","7","74","132","3","12","0","4","1","2","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","2","28","21","2","24","31","1","6","0","3","0","2","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"北多摩南部","2","58","7","0","51","53","1","14","21","5","5","2","6","0","0","1","0","0","2","0","0","0","9","","","","","",""
"北多摩北部","7","41","15","11","68","61","3","6","0","6","1","0","1","0","0","0","0","0","0","0","0","0","7","","","","","",""
"島しょ","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","35","591","172","62","569","687","32","140","32","41","36","18","11","2","0","8","0","0","5","0","0","2","46","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年21週"
"集計期間終了週","2024年21週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","52","7","2","35","28","1","19","1","4","4","1","0","0","0","1","0","0","0","0","0","1","7","","","","","",""
"区南部","5","44","13","10","15","50","3","14","2","4","3","1","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"区西南部","1","57","14","4","23","35","2","6","8","3","5","1","3","1","0","3","0","0","1","0","0","1","2","","","","","",""
"区西部","1","66","11","6","35","60","4","6","2","4","1","2","0","1","0","2","0","0","4","0","0","0","4","","","","","",""
"区西北部","3","92","19","7","72","63","7","16","2","5","1","1","1","0","0","3","0","0","2","0","0","0","1","","","","","",""
"区東北部","2","71","23","7","54","59","1","10","1","3","3","1","1","0","0","0","0","0","0","0","0","0","4","","","","","",""
"区東部","4","61","19","2","44","51","1","28","2","4","8","1","3","0","0","1","0","0","1","0","0","0","2","","","","","",""
"西多摩","1","22","1","0","8","8","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"南多摩","2","55","20","2","70","105","8","7","1","4","1","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","2","36","17","1","19","17","1","3","0","2","0","1","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","3","63","9","2","39","35","2","13","17","4","2","3","6","0","0","1","0","0","1","1","0","1","11","","","","","",""
"北多摩北部","2","36","13","9","57","48","1","15","0","3","1","0","1","0","0","0","0","0","0","0","0","0","3","","","","","",""
"島しょ","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","29","656","167","52","471","559","32","137","37","42","29","14","15","3","0","12","0","0","9","1","0","3","39","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年21週"
"集計期間終了週","2024年21週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","8","89","12","3","66","61","1","39","3","6","7","3","0","0","0","1","0","0","0","0","0","1","10","32","20","2","4","4","4"
"区南部","10","83","31","20","47","104","4","23","3","7","8","5","0","1","0","0","0","0","0","0","0","0","2","33","21","3","1","1","1"
"区西南部","5","110","29","6","68","76","10","16","13","4","11","1","3","1","0","4","0","0","1","0","0","1","9","40","25","4","3","3","3"
"区西部","1","116","25","12","68","116","12","16","2","6","2","2","0","1","0","3","0","0","4","0","0","0","13","39","25","4","4","4","4"
"区西北部","5","160","42","14","166","138","9","25","2","9","4","3","1","0","0","3","0","0","2","0","0","0","1","56","35","6","2","2","2"
"区東北部","2","128","49","20","104","139","4","21","1","11","7","3","1","0","0","0","0","0","0","0","0","0","8","40","25","4","1","1","1"
"区東部","5","132","34","5","103","114","2","61","2","6","15","1","3","0","0","1","0","0","1","0","0","0","4","41","26","4","1","1","1"
"西多摩","1","45","2","0","16","16","1","0","1","3","0","2","0","0","0","0","0","0","0","0","0","0","4","14","8","1","1","1","1"
"南多摩","6","120","31","9","144","237","11","19","1","8","2","3","0","0","0","2","0","0","0","0","0","0","0","45","28","4","1","1","1"
"北多摩西部","2","64","38","3","43","48","1","9","0","5","0","3","0","0","0","0","0","0","0","0","0","0","3","21","14","2","1","1","1"
"北多摩南部","5","121","16","2","90","88","3","27","38","9","7","5","6","0","0","2","0","0","3","1","0","1","20","33","21","3","3","3","3"
"北多摩北部","9","77","28","20","125","109","4","21","0","9","1","0","1","0","0","0","0","0","0","0","0","0","10","23","15","2","2","2","2"
"島しょ","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","1"
"合計","59","1247","338","114","1040","1246","62","277","66","83","64","31","15","3","0","16","0","0","11","1","0","3","84","419","264","39","25","25","25"


