"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年24週
"集計期間終了週",2013年24週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","19","16","35","414"
"RSウイルス感染症","10","4","14","262"
"咽頭結膜熱","113","95","208","262"
"Ａ群溶血性レンサ球菌咽頭炎","460","362","822","262"
"感染性胃腸炎","824","696","1520","262"
"水痘","148","114","262","262"
"手足口病","141","119","260","262"
"伝染性紅斑","15","22","37","262"
"突発性発しん","102","85","187","262"
"百日咳","0","1","1","262"
"ヘルパンギーナ","43","37","80","262"
"流行性耳下腺炎","36","37","73","262"
"不明発しん症","11","15","26","262"
"川崎病","1","4","5","262"
"急性出血性結膜炎","1","0","1","39"
"流行性角結膜炎","10","15","25","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","7","7","14","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"インフルエンザ入院","1","1","2","25"
