"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2015年8月"
"集計期間終了月","2015年8月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","6","1","1","5","0","0","3","0","0","",""
"中央区","5","2","2","3","0","0","0","0","0","",""
"みなと","8","33","5","1","0","0","2","0","0","",""
"新宿区","22","11","43","22","0","5","7","0","0","",""
"文京","3","1","0","2","0","0","1","0","0","",""
"台東","0","1","0","1","0","0","0","0","0","",""
"墨田区","0","0","1","0","0","0","1","1","0","",""
"江東区","15","1","7","6","0","0","0","0","0","",""
"品川区","2","3","0","4","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","2","0","0","0","0","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","4","1","0","",""
"渋谷区","5","2","0","2","0","0","0","1","0","",""
"中野区","2","0","0","1","0","0","0","0","0","",""
"杉並","7","2","3","7","0","0","0","0","0","",""
"池袋","11","3","2","8","0","0","1","2","1","",""
"北区","1","0","5","0","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","0","0","0","3","0","1","1","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","1","0","0","2","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","2","4","0","",""
"江戸川","1","0","1","2","0","0","0","0","0","",""
"八王子市","0","0","0","0","0","0","2","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","0","0","0","0","0","0","",""
"多摩府中","0","0","0","2","0","0","17","0","0","",""
"多摩小平","0","0","0","0","0","0","3","2","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","91","60","70","71","0","6","45","11","1","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2015年8月"
"集計期間終了月","2015年8月"
"性別","女性"

