"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2001年48週
"集計期間終了週",2001年48週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","5","6","11","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","4","5","9","142"
"Ａ群溶血性レンサ球菌咽頭炎","53","42","95","142"
"感染性胃腸炎","603","573","1176","142"
"水痘","69","82","151","142"
"手足口病","17","12","29","142"
"伝染性紅斑","12","6","18","142"
"突発性発しん","42","37","79","142"
"百日咳","0","0","0","142"
"風しん","1","1","2","142"
"ヘルパンギーナ","5","5","10","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","81","72","153","142"
"不明発しん症","6","5","11","142"
"川崎病","0","2","2","142"
"急性出血性結膜炎","1","0","1","14"
"流行性角結膜炎","4","3","7","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","1","1","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
