"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年31週"
"集計期間終了週","2009年31週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","1","0","0","4","0","1","0","3","0","1","0","0","0","0","0","0","0","0","0"
"～1歳","2","2","2","0","27","2","11","0","22","0","13","0","3","0","0","0","0","0","0","0"
"1歳","0","0","4","2","34","10","40","0","21","0","40","2","3","0","0","0","0","0","0","0"
"2歳","2","0","6","2","30","8","46","3","3","0","30","6","4","0","0","0","0","0","0","0"
"3歳","7","0","1","5","20","8","24","3","1","0","18","11","3","0","0","1","0","0","0","0"
"4歳","10","0","3","8","20","3","9","3","0","0","19","13","2","0","0","0","0","0","1","0"
"5歳","7","0","2","14","20","2","15","5","0","0","10","10","0","0","0","0","0","0","0","0"
"6歳","7","0","1","8","20","4","6","0","0","0","3","3","0","0","0","0","0","0","1","0"
"7歳","10","0","0","5","10","2","2","0","0","0","1","8","0","0","0","0","0","0","1","0"
"8歳","2","0","2","6","7","1","3","0","0","0","1","2","0","0","0","0","0","0","0","0"
"9歳","9","0","0","2","5","0","1","1","0","0","3","1","0","0","0","0","0","0","0","0"
"10～14歳","27","0","1","3","27","0","0","0","0","1","1","6","1","0","0","0","0","0","0","0"
"15～19歳","37","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","16","0","0","2","18","1","0","0","0","1","0","1","0","0","0","3","0","0","0","0"
