"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2010年24週"
"集計期間終了週","2010年24週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","0","1","0","0","1","1","0","3","1","1","0","0","0","0","0","0","0","0","0"
"～1歳","2","1","3","0","35","10","6","0","14","0","8","0","1","0","0","0","0","0","0","0"
"1歳","0","2","11","1","55","22","25","1","28","0","43","4","0","0","0","0","0","0","0","0"
"2歳","0","1","3","9","39","24","24","1","4","0","34","10","1","0","0","0","0","0","1","0"
"3歳","3","0","7","13","60","27","21","3","0","0","25","15","0","0","1","0","0","0","0","0"
"4歳","1","0","2","21","57","23","17","4","1","0","19","11","0","0","0","1","0","0","0","0"
"5歳","0","0","0","21","47","13","11","8","0","1","6","16","0","0","0","0","0","0","0","0"
"6歳","0","0","2","24","28","4","4","7","0","1","3","8","0","0","0","0","0","0","0","0"
"7歳","0","0","1","19","27","10","3","7","0","1","2","12","0","0","0","0","0","0","0","0"
"8歳","0","0","1","16","25","5","1","5","0","2","0","11","0","0","0","0","0","0","0","0"
"9歳","0","0","0","9","22","1","3","0","0","1","2","5","0","0","0","0","0","0","0","0"
"10～14歳","1","0","1","18","48","3","2","3","0","1","0","7","1","0","0","0","0","0","1","1"
"15～19歳","3","0","0","1","12","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0"
"20～29歳","0","1","1","2","28","0","1","0","0","7","1","2","1","0","0","1","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"40～49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","12","5","33","154","483","143","119","39","50","17","144","103","4","0","1","6","0","0","2","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2010年24週"
"集計期間終了週","2010年24週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
