"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2000年22週
"集計期間終了週",2000年22週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","0","1","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","5","4","9","142"
"Ａ群溶血性レンサ球菌咽頭炎","58","46","104","142"
"感染性胃腸炎","264","239","503","142"
"水痘","108","99","207","142"
"手足口病","22","31","53","142"
"伝染性紅斑","40","35","75","142"
"突発性発しん","46","43","89","142"
"百日咳","0","0","0","142"
"風しん","6","8","14","142"
"ヘルパンギーナ","51","45","96","142"
"麻しん（成人麻しん以外）","12","8","20","142"
"流行性耳下腺炎","57","40","97","142"
"不明発しん症","8","16","24","142"
"川崎病","2","0","2","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","14","11","25","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
