"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2017年9週
"集計期間終了週",2017年9週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2557","2624","5181","415"
"RSウイルス感染症","13","12","25","262"
"咽頭結膜熱","32","35","67","262"
"Ａ群溶血性レンサ球菌咽頭炎","268","246","514","262"
"感染性胃腸炎","984","875","1859","262"
"水痘","38","34","72","262"
"手足口病","11","6","17","262"
"伝染性紅斑","9","13","22","262"
"突発性発しん","60","71","131","262"
"百日咳","1","0","1","262"
"ヘルパンギーナ","0","1","1","262"
"流行性耳下腺炎","43","41","84","262"
"不明発しん症","5","3","8","262"
"川崎病","3","3","6","262"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","9","3","12","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","4","1","5","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","9","3","12","25"
"インフルエンザ入院","13","8","21","25"
