"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年16週
"集計期間終了週",2004年16週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","3","4","178"
"RSウイルス感染症","1","0","1","142"
"咽頭結膜熱","20","14","34","142"
"Ａ群溶血性レンサ球菌咽頭炎","86","118","204","142"
"感染性胃腸炎","374","348","722","142"
"水痘","88","84","172","142"
"手足口病","1","1","2","142"
"伝染性紅斑","53","48","101","142"
"突発性発しん","36","41","77","142"
"百日咳","0","0","0","142"
"風しん","6","6","12","142"
"ヘルパンギーナ","3","3","6","142"
"麻しん（成人麻しん以外）","1","2","3","142"
"流行性耳下腺炎","19","21","40","142"
"不明発しん症","4","6","10","142"
"川崎病","3","1","4","142"
"急性出血性結膜炎","0","1","1","14"
"流行性角結膜炎","6","7","13","14"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","2","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","1","0","1","25"
