"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2007年1週
"集計期間終了週",2007年1週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","4","9","13","272"
"RSウイルス感染症","36","36","72","138"
"咽頭結膜熱","6","8","14","138"
"Ａ群溶血性レンサ球菌咽頭炎","38","22","60","138"
"感染性胃腸炎","246","229","475","138"
"水痘","105","100","205","138"
"手足口病","2","3","5","138"
"伝染性紅斑","18","16","34","138"
"突発性発しん","12","19","31","138"
"百日咳","0","0","0","138"
"風しん","1","1","2","138"
"ヘルパンギーナ","0","0","0","138"
"麻しん（成人麻しん以外）","0","0","0","138"
"流行性耳下腺炎","23","12","35","138"
"不明発しん症","0","0","0","138"
"川崎病","1","0","1","138"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","6","3","9","14"
"細菌性髄膜炎","1","0","1","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","0","0","0","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
"成人麻しん","0","0","0","24"
