"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2009年7月"
"集計期間終了月","2009年7月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","24","8","7","13","0","1","5","3","1","",""
"区南部","2","0","0","1","0","0","4","0","0","",""
"区西南部","9","0","0","4","1","0","2","0","0","",""
"区西部","25","20","18","25","0","3","11","5","0","",""
"区西北部","14","6","6","8","0","2","2","8","0","",""
"区東北部","4","1","0","3","0","0","3","2","0","",""
"区東部","16","4","4","12","0","0","1","3","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","1","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","7","1","0","",""
"北多摩北部","0","0","0","0","0","0","8","6","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","95","39","35","66","1","6","44","28","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2009年7月"
"集計期間終了月","2009年7月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","17","7","3","1","3","0","7","3","0","",""
"区南部","2","0","0","0","0","0","4","0","0","",""
"区西南部","4","4","10","1","0","0","1","0","0","",""
"区西部","16","11","5","1","3","0","5","5","0","",""
"区西北部","14","3","3","2","2","0","7","7","0","",""
"区東北部","2","1","0","0","0","0","5","3","0","",""
"区東部","10","0","0","1","5","0","1","6","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","9","2","1","2","4","0","0","0","0","",""
"北多摩西部","16","2","4","3","2","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","8","0","0","",""
"北多摩北部","0","0","0","0","0","0","7","5","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","90","30","26","11","19","0","45","29","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2009年7月"
"集計期間終了月","2009年7月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","41","15","10","14","3","1","12","6","1","10","4"
"区南部","4","0","0","1","0","0","8","0","0","3","1"
"区西南部","13","4","10","5","1","0","3","0","0","5","3"
"区西部","41","31","23","26","3","3","16","10","0","11","3"
"区西北部","28","9","9","10","2","2","9","15","0","6","2"
"区東北部","6","2","0","3","0","0","8","5","0","3","1"
"区東部","26","4","4","13","5","0","2","9","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","9","2","1","2","4","0","1","0","0","5","1"
"北多摩西部","16","2","4","3","2","0","0","0","0","2","1"
"北多摩南部","1","0","0","0","0","0","15","1","0","3","2"
"北多摩北部","0","0","0","0","0","0","15","11","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","185","69","61","77","20","6","89","57","1","55","23"


