"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2004年4週"
"集計期間終了週","2004年4週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","164","4","0","6","62","11","0","7","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","","","","","",""
"区南部","99","0","4","8","58","4","0","3","4","0","0","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","159","0","0","3","59","12","1","4","6","1","0","0","0","3","3","0","0","0","0","0","0","0","0","","","","","",""
"区西部","188","0","0","9","74","17","0","2","2","0","0","0","0","1","2","0","0","2","0","0","0","0","0","","","","","",""
"区西北部","219","0","0","10","43","4","1","4","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","183","0","1","11","33","14","0","2","2","0","0","0","0","2","3","0","0","2","0","0","0","0","0","","","","","",""
"区東部","143","0","3","8","47","11","0","2","5","0","1","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","139","0","0","2","27","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","101","0","0","1","34","4","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","72","0","0","0","10","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","142","0","0","5","26","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","135","4","0","10","39","4","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","25","0","0","1","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1769","8","8","74","513","91","2","31","28","1","1","0","0","12","9","0","0","7","0","0","0","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2004年4週"
"集計期間終了週","2004年4週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","172","4","0","7","63","4","0","3","2","0","0","0","0","1","0","1","0","1","0","0","0","0","0","","","","","",""
"区南部","97","0","2","10","65","10","0","5","6","0","0","0","0","2","1","0","0","2","0","0","0","0","0","","","","","",""
"区西南部","161","0","0","6","50","11","1","7","5","1","0","0","0","3","1","0","0","0","1","0","0","0","0","","","","","",""
"区西部","170","1","0","7","62","3","0","1","4","0","0","0","0","1","2","0","0","2","0","0","0","0","0","","","","","",""
"区西北部","181","0","0","4","35","6","2","1","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","187","0","1","3","34","9","0","2","2","0","0","0","0","2","3","0","0","2","0","0","0","0","0","","","","","",""
"区東部","148","0","1","8","44","4","0","5","2","0","1","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","134","0","0","2","28","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","98","0","0","1","45","4","0","2","4","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","80","0","0","0","4","0","0","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","107","0","0","1","32","3","0","1","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩北部","145","2","2","5","34","5","0","4","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","22","0","0","1","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1702","7","6","55","497","63","3","34","41","1","2","0","0","14","8","1","0","10","1","0","0","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2004年4週"
"集計期間終了週","2004年4週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
