"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年36週
"集計期間終了週",2020年36週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","412"
"RSウイルス感染症","0","0","0","259"
"咽頭結膜熱","15","10","25","259"
"Ａ群溶血性レンサ球菌咽頭炎","46","51","97","259"
"感染性胃腸炎","323","275","598","259"
"水痘","14","9","23","259"
"手足口病","12","15","27","259"
"伝染性紅斑","1","2","3","259"
"突発性発しん","65","78","143","259"
"ヘルパンギーナ","16","12","28","259"
"流行性耳下腺炎","3","7","10","259"
"不明発しん症","4","3","7","259"
"川崎病","0","1","1","259"
"急性出血性結膜炎","1","0","1","38"
"流行性角結膜炎","7","2","9","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
