"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年44週"
"集計期間終了週","2013年44週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","4","7","3","53","9","17","0","6","2","2","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","1","17","4","9","57","7","8","0","9","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","9","2","5","54","10","12","4","5","0","2","5","1","0","0","1","1","0","1","0","0","0","","","","","",""
"区西部","2","10","1","10","46","3","5","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","0","13","4","11","63","15","15","0","14","0","2","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","0","14","5","10","70","5","9","5","12","0","1","1","0","0","0","1","0","0","2","0","0","0","","","","","",""
"区東部","8","18","0","27","62","7","13","0","21","0","1","5","2","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","2","6","0","4","5","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","35","5","38","96","17","13","0","11","0","3","5","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","2","10","0","14","19","1","4","0","6","0","1","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","1","2","17","25","8","10","0","2","0","1","1","0","1","1","0","0","1","0","0","0","0","","","","","",""
"北多摩北部","1","8","3","17","18","2","12","2","4","0","2","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","17","145","33","165","568","84","120","11","95","2","16","26","8","1","1","3","1","1","3","0","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年44週"
"集計期間終了週","2013年44週"
"性別","女性"

