"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年28週"
"集計期間終了週","2010年28週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","0","0","2","25","8","23","3","8","1","38","11","0","0","0","1","0","0","0","0","","","","","",""
"区南部","0","0","5","8","49","5","43","0","2","0","73","3","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","2","0","4","5","23","7","14","3","4","0","63","5","0","0","0","0","0","0","0","0","","","","","",""
"区西部","2","0","1","12","43","14","71","1","2","2","51","4","0","0","0","2","0","0","1","0","","","","","",""
"区西北部","0","0","3","2","16","9","31","7","5","1","71","6","1","0","0","2","0","0","0","0","","","","","",""
"区東北部","1","0","4","15","22","7","25","7","1","0","74","7","2","0","0","1","0","0","1","0","","","","","",""
"区東部","0","0","2","4","20","15","45","1","12","3","94","6","0","0","0","1","0","0","0","0","","","","","",""
"西多摩","0","0","3","0","8","1","5","0","2","0","28","5","0","1","0","0","0","1","0","0","","","","","",""
"南多摩","0","0","2","22","54","22","88","1","13","0","103","15","4","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","0","4","3","4","0","2","0","8","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","6","7","4","17","5","2","0","49","7","0","0","0","0","0","1","0","0","","","","","",""
"北多摩北部","0","0","0","7","14","7","31","1","1","0","54","8","2","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"合計","6","0","24","84","285","102","397","29","54","7","706","84","9","1","1","8","0","2","2","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年28週"
"集計期間終了週","2010年28週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","0","1","2","18","5","18","1","5","1","36","5","0","0","0","2","0","0","0","0","","","","","",""
"区南部","0","0","4","3","32","5","29","2","6","0","78","4","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","2","0","4","3","14","4","17","5","2","1","48","5","1","0","0","1","0","0","0","0","","","","","",""
"区西部","1","0","1","8","34","4","59","6","5","2","56","7","0","0","0","2","0","0","1","0","","","","","",""
"区西北部","0","0","1","3","16","4","18","6","4","1","71","6","1","0","0","1","0","0","0","0","","","","","",""
"区東北部","1","0","5","20","23","6","22","4","4","0","80","4","1","0","0","1","0","0","1","0","","","","","",""
"区東部","0","0","2","7","35","12","29","1","6","3","97","5","2","0","0","1","0","0","0","0","","","","","",""
"西多摩","0","0","3","0","4","1","2","1","1","2","13","3","0","1","0","0","0","1","0","0","","","","","",""
"南多摩","4","0","1","8","44","18","56","7","5","0","89","19","4","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","0","7","2","2","1","2","0","16","2","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","4","4","4","18","1","4","0","51","6","0","0","0","0","0","1","0","0","","","","","",""
"北多摩北部","0","0","1","3","11","4","23","1","5","0","57","12","1","0","1","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","2","0","0","5","0","0","0","0","0","0","2","0","","","","","",""
