"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2013年36週"
"集計期間終了週","2013年36週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","1","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","3","0","3","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"みなと","0","1","5","2","6","8","11","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","9","3","5","10","1","7","0","0","0","1","0","2","0","0","0","0","1","0","0","0","","","","","",""
"文京","0","0","0","0","1","0","2","0","1","0","1","0","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","0","0","2","0","12","0","8","1","2","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","4","0","0","4","1","8","0","4","0","2","0","1","0","0","1","0","1","0","0","0","","","","","",""
"江東区","0","2","4","4","27","5","18","0","2","0","5","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","1","0","2","9","2","18","0","3","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","1","0","4","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","14","10","4","43","2","28","0","5","0","10","4","0","0","0","2","0","0","0","0","0","","","","","",""
"世田谷","0","6","5","9","24","2","24","1","6","0","6","0","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","1","2","0","9","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","","","","",""
"中野区","0","1","1","2","7","0","17","0","1","0","5","0","0","0","0","1","0","0","0","0","0","","","","","",""
"杉並","0","0","0","1","12","4","12","0","2","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","6","0","3","7","0","7","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","1","0","5","5","1","10","0","3","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","19","3","2","7","0","6","0","2","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","2","0","1","5","0","8","0","1","0","4","2","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","7","2","6","18","5","5","0","5","0","7","1","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","9","3","5","33","5","22","1","12","0","4","7","1","0","0","1","0","0","0","0","0","","","","","",""
"葛飾区","0","5","3","1","13","3","13","1","5","0","1","2","2","0","0","1","0","0","0","0","0","","","","","",""
"江戸川","0","2","8","7","26","1","22","0","7","0","7","4","0","0","0","2","0","0","0","0","0","","","","","",""
"八王子市","0","8","5","16","41","3","13","0","4","0","7","3","1","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","3","5","3","24","7","8","0","3","0","3","0","5","0","0","0","0","0","0","0","0","","","","","",""
