"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年14週
"集計期間終了週",2013年14週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","169","168","337","414"
"RSウイルス感染症","12","14","26","260"
"咽頭結膜熱","34","29","63","260"
"Ａ群溶血性レンサ球菌咽頭炎","273","225","498","260"
"感染性胃腸炎","1035","965","2000","260"
"水痘","108","81","189","260"
"手足口病","8","10","18","260"
"伝染性紅斑","11","18","29","260"
"突発性発しん","89","67","156","260"
"百日咳","1","0","1","260"
"ヘルパンギーナ","2","1","3","260"
"流行性耳下腺炎","29","22","51","260"
"不明発しん症","9","4","13","260"
"川崎病","4","2","6","260"
"急性出血性結膜炎","0","2","2","38"
"流行性角結膜炎","11","13","24","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","3","0","3","25"
"マイコプラズマ肺炎","5","3","8","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"インフルエンザ入院","1","1","2","25"
