"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2023年25週
"集計期間終了週",2023年25週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","223","189","412","414"
"新型コロナウイルス感染症（COVID-19）","1252","1326","2578","414"
"RSウイルス感染症","358","342","700","260"
"咽頭結膜熱","63","48","111","260"
"Ａ群溶血性レンサ球菌咽頭炎","247","202","449","260"
"感染性胃腸炎","835","675","1510","260"
"水痘","22","26","48","260"
"手足口病","113","75","188","260"
"伝染性紅斑","3","3","6","260"
"突発性発しん","25","32","57","260"
"ヘルパンギーナ","1047","968","2015","260"
"流行性耳下腺炎","11","9","20","260"
"不明発しん症","11","7","18","260"
"川崎病","1","2","3","260"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","3","1","4","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","2","0","2","25"
