"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2016年4週
"集計期間終了週",2016年4週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","5522","5260","10782","415"
"RSウイルス感染症","75","52","127","261"
"咽頭結膜熱","31","17","48","261"
"Ａ群溶血性レンサ球菌咽頭炎","469","392","861","261"
"感染性胃腸炎","1218","1089","2307","261"
"水痘","78","63","141","261"
"手足口病","13","6","19","261"
"伝染性紅斑","59","51","110","261"
"突発性発しん","53","51","104","261"
"百日咳","1","1","2","261"
"ヘルパンギーナ","0","0","0","261"
"流行性耳下腺炎","83","59","142","261"
"不明発しん症","6","8","14","261"
"川崎病","2","3","5","261"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","12","15","27","39"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","6","7","13","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","32","13","45","25"
