"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2018年4月"
"集計期間終了月","2018年4月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","0","0"
"1～4歳","0","0","0","0","0","0","1","1","0"
"5～9歳","0","0","0","0","0","0","3","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","1","0","0","0","1","0"
"20～24歳","20","2","7","12","0","0","0","0","0"
"25～29歳","28","6","15","17","0","0","2","0","0"
"30～34歳","19","6","12","9","0","0","1","1","0"
"35～39歳","12","15","12","9","0","0","1","0","0"
"40～44歳","14","9","9","9","0","0","1","1","0"
"45～49歳","8","9","5","9","0","0","1","0","1"
"50～54歳","6","7","9","3","0","0","2","0","0"
"55～59歳","3","6","3","2","0","0","1","0","0"
"60～64歳","1","2","2","1","0","0","3","0","0"
"65～69歳","1","1","0","1","0","0","3","1","0"
"70歳以上","0","7","0","1","0","0","5","3","0"
"合計","112","70","74","74","0","0","28","8","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2018年4月"
"集計期間終了月","2018年4月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","0","0"
"1～4歳","0","0","0","1","0","0","1","1","0"
"5～9歳","0","0","0","1","0","0","0","1","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","5","1","2","0","0","0","0","0","0"
"20～24歳","27","7","13","5","3","0","0","0","0"
"25～29歳","24","7","10","8","5","0","1","0","0"
"30～34歳","15","5","7","2","0","0","1","0","0"
"35～39歳","3","3","3","1","0","0","0","0","0"
"40～44歳","6","4","0","2","1","0","0","0","0"
"45～49歳","2","2","0","2","0","0","1","0","0"
"50～54歳","3","0","0","3","0","0","0","0","0"
"55～59歳","1","0","0","1","0","0","0","0","0"
"60～64歳","1","0","0","1","0","0","0","0","0"
"65～69歳","0","1","0","0","1","0","0","1","0"
"70歳以上","0","2","0","0","0","0","8","1","0"
"合計","87","32","35","27","10","0","15","4","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2018年4月"
"集計期間終了月","2018年4月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","6","0","0"
"1～4歳","0","0","0","1","0","0","2","2","0"
"5～9歳","0","0","0","1","0","0","3","1","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","5","1","2","1","0","0","0","1","0"
"20～24歳","47","9","20","17","3","0","0","0","0"
"25～29歳","52","13","25","25","5","0","3","0","0"
"30～34歳","34","11","19","11","0","0","2","1","0"
"35～39歳","15","18","15","10","0","0","1","0","0"
"40～44歳","20","13","9","11","1","0","1","1","0"
"45～49歳","10","11","5","11","0","0","2","0","1"
"50～54歳","9","7","9","6","0","0","2","0","0"
"55～59歳","4","6","3","3","0","0","1","0","0"
"60～64歳","2","2","2","2","0","0","3","0","0"
"65～69歳","1","2","0","1","1","0","3","2","0"
"70歳以上","0","9","0","1","0","0","13","4","0"
"合計","199","102","109","101","10","0","43","12","1"
"定点数","55","55","55","55","55","55","25","25","25"


