"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2012年6週"
"集計期間終了週","2012年6週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","20","10","0","0","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","1","1"
"～1歳","62","4","1","1","39","12","0","0","25","1","1","0","3","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"1歳","288","9","3","4","145","16","3","1","23","0","1","3","0","1","0","0","0","0","0","0","5","1","0","1","1","0","4","1"
"2歳","365","4","4","11","73","33","3","0","2","0","0","1","1","0","0","0","0","0","1","0","4","0","0","0","0","0","4","0"
"3歳","558","1","4","26","71","27","0","3","1","0","0","2","0","0","0","1","0","0","1","0","3","0","0","0","0","0","3","0"
"4歳","815","1","5","51","82","26","2","6","0","1","0","3","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"5歳","852","0","2","30","70","22","0","5","0","0","0","2","0","0","0","0","0","0","2","0","2","0","0","0","0","0","2","0"
"6歳","793","0","3","29","55","11","0","3","0","0","0","2","0","0","0","1","0","0","0","0","5","1","1","1","1","1","3","1"
"7歳","731","0","0","27","48","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","637","0","0","20","33","2","0","1","0","0","0","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","1","0"
