"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2016年12週
"集計期間終了週",2016年12週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1942","1918","3860","415"
"RSウイルス感染症","11","14","25","261"
"咽頭結膜熱","12","19","31","261"
"Ａ群溶血性レンサ球菌咽頭炎","325","264","589","261"
"感染性胃腸炎","724","579","1303","261"
"水痘","50","36","86","261"
"手足口病","10","8","18","261"
"伝染性紅斑","18","17","35","261"
"突発性発しん","58","33","91","261"
"百日咳","0","0","0","261"
"ヘルパンギーナ","3","1","4","261"
"流行性耳下腺炎","61","50","111","261"
"不明発しん症","5","0","5","261"
"川崎病","0","1","1","261"
"急性出血性結膜炎","1","1","2","39"
"流行性角結膜炎","5","9","14","39"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","4","1","5","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","2","3","5","25"
"インフルエンザ入院","16","6","22","25"
