"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2017年22週"
"集計期間終了週","2017年22週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","6","19","27","67","8","7","1","6","0","1","2","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","0","10","7","46","100","5","21","3","13","0","0","2","0","1","0","3","0","0","0","0","0","0","","","","","",""
"区西南部","1","4","10","85","97","9","19","5","7","0","0","2","3","0","0","2","0","1","0","0","0","0","","","","","",""
"区西部","3","3","18","35","83","6","6","3","7","0","4","5","3","1","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","2","1","12","50","88","7","23","1","6","0","6","3","3","0","0","3","0","0","0","0","1","0","","","","","",""
"区東北部","4","1","18","17","92","4","10","0","10","0","4","0","1","0","0","1","0","0","1","0","0","0","","","","","",""
"区東部","3","6","17","40","111","3","22","2","17","0","2","5","5","0","0","3","0","0","0","0","0","0","","","","","",""
"西多摩","1","0","8","10","19","3","3","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","1","15","53","190","6","3","2","14","0","3","8","5","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","1","0","0","27","48","8","0","0","1","0","2","3","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","4","3","11","25","74","6","1","1","13","0","1","3","2","1","0","2","1","0","0","0","0","0","","","","","",""
"北多摩北部","2","1","19","39","91","6","3","0","8","0","1","3","0","0","0","1","0","0","1","0","1","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","23","36","154","454","1060","71","118","18","105","0","25","37","25","3","0","17","1","1","2","0","2","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2017年22週"
"集計期間終了週","2017年22週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","5","16","17","64","7","8","2","12","0","1","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","1","1","9","48","80","3","18","2","11","0","3","1","1","1","0","3","0","0","0","0","0","0","","","","","",""
"区西南部","7","3","6","53","68","7","12","1","6","0","0","3","2","0","0","2","0","1","0","0","0","0","","","","","",""
"区西部","4","3","16","31","70","7","5","10","10","0","2","3","3","1","0","0","0","0","0","0","0","0","","","","","",""
