"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2022年10月"
"集計期間終了月","2022年10月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","0","0"
"1～4歳","0","0","0","0","0","0","3","0","0"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","2","1","1","1","0","0","0","0","0"
"20～24歳","24","3","8","16","0","0","0","0","0"
"25～29歳","34","5","14","18","0","0","0","0","0"
"30～34歳","25","6","15","7","0","0","0","0","0"
"35～39歳","24","7","13","9","0","0","0","0","0"
"40～44歳","17","6","7","11","0","0","0","0","0"
"45～49歳","10","5","8","6","0","0","1","0","0"
"50～54歳","5","1","6","2","0","0","2","0","0"
"55～59歳","6","2","1","1","0","0","2","0","0"
"60～64歳","2","4","3","0","0","0","2","0","0"
"65～69歳","0","1","0","0","0","0","1","1","0"
"70歳以上","2","0","2","2","0","0","27","1","0"
"合計","151","41","78","73","0","0","40","2","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2022年10月"
"集計期間終了月","2022年10月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","1","0"
"1～4歳","0","0","0","0","0","0","0","0","0"
"5～9歳","0","0","0","0","0","0","1","1","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","13","3","4","4","3","0","0","0","0"
"20～24歳","31","5","13","12","2","0","0","0","0"
"25～29歳","30","4","14","8","0","0","1","0","0"
"30～34歳","14","5","4","1","2","0","1","0","0"
"35～39歳","3","3","3","3","1","0","0","0","0"
"40～44歳","3","1","0","1","0","0","1","0","0"
"45～49歳","3","3","2","6","2","0","1","0","0"
"50～54歳","0","2","2","3","1","0","2","0","0"
"55～59歳","1","1","0","1","0","0","0","0","0"
"60～64歳","0","1","0","0","0","0","2","0","0"
"65～69歳","0","0","0","0","0","0","1","0","0"
"70歳以上","0","1","0","0","0","0","11","2","0"
"合計","98","29","42","39","11","0","24","4","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2022年10月"
"集計期間終了月","2022年10月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","1","0"
"1～4歳","0","0","0","0","0","0","3","0","0"
"5～9歳","0","0","0","0","0","0","1","1","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","15","4","5","5","3","0","0","0","0"
"20～24歳","55","8","21","28","2","0","0","0","0"
"25～29歳","64","9","28","26","0","0","1","0","0"
"30～34歳","39","11","19","8","2","0","1","0","0"
"35～39歳","27","10","16","12","1","0","0","0","0"
"40～44歳","20","7","7","12","0","0","1","0","0"
"45～49歳","13","8","10","12","2","0","2","0","0"
"50～54歳","5","3","8","5","1","0","4","0","0"
"55～59歳","7","3","1","2","0","0","2","0","0"
"60～64歳","2","5","3","0","0","0","4","0","0"
"65～69歳","0","1","0","0","0","0","2","1","0"
"70歳以上","2","1","2","2","0","0","38","3","0"
"合計","249","70","120","112","11","0","64","6","0"
"定点数","54","54","54","54","54","54","25","25","25"


