"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2007年6月"
"集計期間終了月","2007年6月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","6","0"
"1～4歳","0","0","0","0","0","0","6","14","0"
"5～9歳","0","1","0","0","0","0","2","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","5","0","0","2","0","0","0","1","0"
"20～24歳","16","1","5","11","0","0","1","0","0"
"25～29歳","24","10","8","21","0","0","2","0","0"
"30～34歳","21","9","7","25","0","0","1","0","0"
"35～39歳","24","12","6","10","1","0","0","0","0"
"40～44歳","10","8","3","9","0","1","0","0","0"
"45～49歳","10","4","4","6","0","0","0","1","0"
"50～54歳","5","5","3","1","0","1","2","0","0"
"55～59歳","4","5","3","4","0","1","8","0","0"
"60～64歳","1","1","1","1","0","0","8","0","0"
"65～69歳","1","3","0","0","0","0","6","0","0"
"70歳以上","0","0","0","0","0","0","45","3","1"
"合計","121","59","40","90","1","3","89","25","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2007年6月"
"集計期間終了月","2007年6月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","6","3","0"
"1～4歳","0","0","0","0","0","0","3","15","0"
"5～9歳","0","0","0","0","0","0","2","3","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","13","4","5","2","1","0","0","1","0"
"20～24歳","40","6","9","5","2","0","0","0","0"
"25～29歳","22","12","5","1","2","0","1","0","1"
"30～34歳","15","5","2","2","5","1","2","0","0"
"35～39歳","9","4","0","0","5","0","2","0","0"
"40～44歳","4","2","2","1","0","0","1","0","0"
"45～49歳","2","3","0","0","2","0","1","0","0"
"50～54歳","0","2","2","0","0","0","2","0","0"
"55～59歳","0","0","0","0","2","0","1","0","0"
"60～64歳","0","1","0","0","0","0","1","0","0"
"65～69歳","0","2","0","0","0","0","1","0","0"
"70歳以上","0","0","0","0","0","0","31","3","1"
"合計","105","41","25","11","19","1","54","25","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2007年6月"
"集計期間終了月","2007年6月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","13","9","0"
"1～4歳","0","0","0","0","0","0","9","29","0"
"5～9歳","0","1","0","0","0","0","4","3","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","18","4","5","4","1","0","0","2","0"
"20～24歳","56","7","14","16","2","0","1","0","0"
"25～29歳","46","22","13","22","2","0","3","0","1"
"30～34歳","36","14","9","27","5","1","3","0","0"
"35～39歳","33","16","6","10","6","0","2","0","0"
"40～44歳","14","10","5","10","0","1","1","0","0"
"45～49歳","12","7","4","6","2","0","1","1","0"
"50～54歳","5","7","5","1","0","1","4","0","0"
"55～59歳","4","5","3","4","2","1","9","0","0"
"60～64歳","1","2","1","1","0","0","9","0","0"
"65～69歳","1","5","0","0","0","0","7","0","0"
"70歳以上","0","0","0","0","0","0","76","6","2"
"合計","226","100","65","101","20","4","143","50","3"
"定点数","55","55","55","55","55","55","25","25","25"


