"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年42週
"集計期間終了週",2004年42週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","13","17","30","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","6","5","11","142"
"Ａ群溶血性レンサ球菌咽頭炎","25","25","50","142"
"感染性胃腸炎","173","127","300","142"
"水痘","38","29","67","142"
"手足口病","67","52","119","142"
"伝染性紅斑","6","4","10","142"
"突発性発しん","26","32","58","142"
"百日咳","1","0","1","142"
"風しん","1","0","1","142"
"ヘルパンギーナ","7","11","18","142"
"麻しん（成人麻しん以外）","1","1","2","142"
"流行性耳下腺炎","43","25","68","142"
"不明発しん症","5","1","6","142"
"川崎病","0","2","2","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","5","7","12","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","2","1","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
