"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年30週
"集計期間終了週",2022年30週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","9","6","15","406"
"RSウイルス感染症","219","221","440","258"
"咽頭結膜熱","18","12","30","258"
"Ａ群溶血性レンサ球菌咽頭炎","22","11","33","258"
"感染性胃腸炎","392","314","706","258"
"水痘","6","7","13","258"
"手足口病","678","553","1231","258"
"伝染性紅斑","1","4","5","258"
"突発性発しん","45","38","83","258"
"ヘルパンギーナ","196","188","384","258"
"流行性耳下腺炎","7","4","11","258"
"不明発しん症","7","7","14","258"
"川崎病","1","0","1","258"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","6","1","7","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
