"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2014年15週
"集計期間終了週",2014年15週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","644","621","1265","416"
"RSウイルス感染症","16","11","27","262"
"咽頭結膜熱","25","20","45","262"
"Ａ群溶血性レンサ球菌咽頭炎","287","214","501","262"
"感染性胃腸炎","671","624","1295","262"
"水痘","92","72","164","262"
"手足口病","8","12","20","262"
"伝染性紅斑","29","33","62","262"
"突発性発しん","79","78","157","262"
"百日咳","0","0","0","262"
"ヘルパンギーナ","3","4","7","262"
"流行性耳下腺炎","28","14","42","262"
"不明発しん症","7","9","16","262"
"川崎病","4","0","4","262"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","5","8","13","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","4","0","4","25"
"マイコプラズマ肺炎","2","2","4","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","1","3","4","25"
"インフルエンザ入院","3","5","8","25"
