"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2009年35週"
"集計期間終了週","2009年35週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","4","0","0","0","4","0","4","0","5","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","11","0","2","0","9","0","5","0","3","0","9","2","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","9","0","0","0","3","4","0","0","1","0","2","0","2","0","0","3","0","0","0","0","","","","","",""
"文京","8","0","0","0","1","1","1","1","1","0","1","0","0","0","0","1","0","0","0","0","","","","","",""
"台東","3","3","0","7","4","1","3","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","11","0","0","2","3","0","4","0","1","0","0","2","1","0","0","1","0","0","0","0","","","","","",""
"江東区","12","1","0","0","14","0","5","0","0","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","17","0","1","1","12","1","5","1","2","0","9","1","2","0","0","0","0","0","0","0","","","","","",""
"目黒区","11","0","0","0","2","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","30","3","1","2","17","2","6","2","5","0","6","2","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","44","0","0","0","11","1","0","0","1","0","5","1","0","0","0","1","0","0","0","0","","","","","",""
"渋谷区","9","0","0","0","5","0","1","0","1","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","24","0","0","0","16","2","3","0","0","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","20","0","0","0","17","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
