"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2023年9週
"集計期間終了週",2023年9週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1842","1607","3449","413"
"RSウイルス感染症","6","9","15","259"
"咽頭結膜熱","19","11","30","259"
"Ａ群溶血性レンサ球菌咽頭炎","50","43","93","259"
"感染性胃腸炎","755","636","1391","259"
"水痘","5","7","12","259"
"手足口病","3","0","3","259"
"伝染性紅斑","3","1","4","259"
"突発性発しん","30","18","48","259"
"ヘルパンギーナ","0","1","1","259"
"流行性耳下腺炎","1","10","11","259"
"不明発しん症","5","4","9","259"
"川崎病","2","0","2","259"
"急性出血性結膜炎","1","0","1","38"
"流行性角結膜炎","2","1","3","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","2","3","25"
"マイコプラズマ肺炎","0","1","1","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","1","0","1","25"
"インフルエンザ入院","9","9","18","25"
