"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2019年6週
"集計期間終了週",2019年6週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","5048","5373","10421","414"
"RSウイルス感染症","23","18","41","261"
"咽頭結膜熱","28","17","45","261"
"Ａ群溶血性レンサ球菌咽頭炎","301","279","580","261"
"感染性胃腸炎","915","904","1819","261"
"水痘","49","58","107","261"
"手足口病","23","14","37","261"
"伝染性紅斑","118","106","224","261"
"突発性発しん","40","36","76","261"
"ヘルパンギーナ","1","5","6","261"
"流行性耳下腺炎","8","5","13","261"
"不明発しん症","6","4","10","261"
"川崎病","1","2","3","261"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","5","4","9","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","1","2","25"
"クラミジア肺炎(オウム病は除く)","2","0","2","25"
"感染性胃腸炎（ロタウイルス）","4","4","8","25"
"インフルエンザ入院","70","51","121","25"
