"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2011年49週"
"集計期間終了週","2011年49週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","15","0","0","9","4","0","0","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","13","1","0","129","15","2","1","37","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","35","10","3","392","43","13","4","38","0","0","1","2","2","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","2","12","7","9","218","46","8","3","8","0","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","4","4","4","25","202","61","7","3","1","0","0","8","2","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"4歳","9","3","4","56","194","62","9","5","0","0","0","8","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"5歳","6","4","3","50","191","40","1","3","0","0","0","9","2","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0"
"6歳","6","0","8","54","126","33","1","3","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"7歳","4","1","1","53","93","16","2","3","0","1","0","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"8歳","4","0","2","21","63","9","0","2","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","2","0","1","23","65","5","1","2","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10～14歳","3","3","1","44","177","9","1","1","0","0","0","3","0","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0"
"15～19歳","1","0","0","1","24","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","4","2","1","7","132","0","0","1","0","4","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"30～39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","55","92","43","346","2015","343","45","31","87","8","4","43","12","4","0","10","1","0","22","0","0","0","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2011年49週"
"集計期間終了週","2011年49週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","11","1","0","11","4","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","1","17","1","2","93","11","1","2","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","3","29","11","5","294","35","12","1","34","0","3","1","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","3","6","8","15","198","42","8","3","6","0","0","4","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"3歳","3","3","8","16","169","44","4","4","0","1","2","7","0","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0"
"4歳","2","4","5","35","183","52","6","5","1","0","0","9","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
